TRACT,YEAR,MONTH,AGGASS,ARSON,BURGLARY,CMIS,DRUGS,GAMBLING,LARCENY,MENACING,MVTHEFT,MURDER_MANSLAUGHTER,DISCONDUCT,PROSTITUTION,RAPE,ROBBERY,SIMPASS,TRESPASS,WEAPONS,VCI,P1P,P1V
36055005600,1999,12,1,0,3,6,3,0,7,0,3,0,4,0,0,0,3,0,0,16,13,1
36055005600,2000,1,0,0,4,9,3,0,2,0,6,0,4,0,0,1,7,1,2,25,13,1
36055005600,2000,2,2,1,0,6,2,0,7,0,3,0,7,0,1,1,2,0,1,19,11,4
36055005600,2000,3,0,0,4,2,8,0,12,0,5,0,11,1,0,0,6,0,3,30,21,0
36055005600,2000,4,2,1,5,23,7,0,6,0,3,0,10,0,1,3,3,2,0,44,17,6
36055005600,2000,5,1,0,6,10,3,0,22,0,2,0,22,0,0,0,3,1,0,38,30,1
36055005600,2000,6,3,1,7,15,4,0,8,0,9,0,13,0,0,1,8,2,3,44,25,4
36055005600,2000,7,1,1,3,8,2,0,16,0,0,0,19,0,1,4,4,2,1,35,23,6
36055005600,2000,8,2,1,3,11,6,0,9,0,2,0,17,0,1,1,1,0,1,37,15,4
36055005600,2000,9,0,0,5,8,3,0,11,0,4,0,10,0,0,0,4,0,0,25,20,0
36055005600,2000,10,0,0,2,9,8,0,16,0,1,0,12,0,0,1,1,0,0,30,20,1
36055005600,2000,11,3,2,7,6,5,0,6,0,3,0,6,1,0,2,6,1,0,25,18,5
36055005600,2000,12,2,0,2,2,3,0,13,0,5,0,7,0,0,3,2,0,3,17,23,5
36055005600,2001,1,0,1,4,7,5,0,15,0,2,0,12,0,0,1,1,0,2,28,22,1
36055005600,2001,2,3,0,5,6,3,0,13,0,3,0,6,0,0,1,2,0,2,19,22,4
36055005600,2001,3,2,1,4,1,3,0,15,0,0,0,16,1,1,3,2,2,2,25,22,6
36055005600,2001,4,1,0,3,5,8,0,16,0,3,0,18,0,1,1,1,1,1,33,23,3
36055005600,2001,5,1,1,4,6,6,0,10,0,0,0,13,0,0,3,3,0,1,30,17,4
36055005600,2001,6,1,0,1,4,7,0,16,0,2,0,12,0,1,0,4,0,2,29,19,2
36055005600,2001,7,2,0,3,10,6,0,12,0,1,0,22,0,0,2,2,1,3,43,18,4
36055005600,2001,8,3,1,6,8,6,0,17,0,1,0,14,0,0,2,4,2,2,35,26,5
36055005600,2001,9,2,1,1,5,11,0,21,0,1,0,8,0,0,1,1,1,3,29,24,3
36055005600,2001,10,2,0,4,9,3,0,20,0,1,0,21,0,0,3,4,2,0,37,28,5
36055005600,2001,11,0,1,6,7,3,0,16,0,1,0,9,0,0,2,4,1,2,26,25,2
36055005600,2001,12,1,1,6,8,3,0,17,0,0,0,11,0,0,3,4,0,2,29,26,4
36055005700,1991,1,3,1,14,15,2,0,5,1,2,0,17,0,0,4,16,0,0,51,25,7
36055005700,1991,2,0,0,4,11,2,0,17,2,2,0,16,0,1,0,11,0,0,40,23,1
36055005700,1991,3,5,1,10,17,8,0,10,3,3,1,16,0,1,1,9,1,0,51,24,8
36055005700,1991,4,1,0,7,15,3,0,11,1,2,0,26,0,0,4,11,0,2,57,24,5
36055005700,1991,5,0,0,9,17,6,1,9,1,5,0,28,0,0,2,11,5,1,63,25,2
36055005700,1991,6,1,3,1,16,2,0,15,3,3,0,25,0,0,2,10,1,1,57,21,3
36055005700,1991,7,2,2,18,18,5,0,8,2,4,0,22,0,0,1,20,2,0,67,31,3
36055005700,1991,8,3,4,9,16,3,0,18,2,1,0,14,0,1,6,7,2,1,45,34,10
36055005700,1991,9,5,0,9,9,1,0,16,2,2,1,13,0,2,4,7,1,3,33,31,12
36055005700,1991,10,4,1,15,16,2,0,8,1,1,0,18,0,2,1,11,0,0,48,25,7
36055005700,1991,11,2,0,10,15,4,0,17,1,3,1,16,0,1,8,5,0,1,41,38,12
36055005700,1991,12,0,2,28,10,5,0,16,4,2,0,19,0,1,5,4,4,4,44,51,6
36055005700,1992,1,0,0,13,11,6,0,10,3,2,0,6,0,0,3,6,0,2,31,28,3
36055005700,1992,2,1,1,12,12,4,0,10,2,2,0,12,1,0,1,8,4,0,37,25,2
36055005700,1992,3,1,0,6,14,4,0,11,2,4,0,14,0,0,3,8,0,1,41,24,4
36055005700,1992,4,1,1,6,12,4,0,6,4,4,0,17,0,1,3,6,1,2,42,19,5
36055005700,1992,5,5,0,8,17,1,0,14,4,5,0,25,0,1,1,25,1,1,69,28,7
36055005700,1992,6,4,1,15,9,2,0,16,2,1,0,11,0,0,1,13,0,2,38,33,5
36055005700,1992,7,4,0,11,13,3,0,16,1,3,0,27,0,0,3,19,0,1,63,33,7
36055005700,1992,8,2,0,4,8,2,0,19,2,2,0,26,0,0,3,13,1,2,51,28,5
36055005700,1992,9,0,1,14,13,1,0,8,2,2,0,16,0,0,3,13,1,0,44,27,3
36055005700,1992,10,1,0,9,12,4,0,10,3,5,0,18,0,1,3,8,3,1,43,27,5
36055005700,1992,11,3,1,8,9,1,0,8,1,0,0,13,0,0,3,8,0,3,35,19,6
36055005700,1992,12,3,1,11,15,3,0,12,1,4,0,13,1,0,3,4,2,4,40,30,6
36055005700,1993,1,3,0,9,9,4,0,13,1,3,0,9,0,1,3,9,0,2,33,28,7
36055005700,1993,2,0,0,11,5,2,0,8,0,1,0,10,0,0,0,3,0,1,21,20,0
36055005700,1993,3,2,0,5,5,0,0,7,0,3,0,6,0,0,5,3,0,3,17,20,7
36055005700,1993,4,2,0,8,4,5,0,12,1,2,1,22,0,0,3,11,1,2,44,25,6
36055005700,1993,5,4,1,6,6,3,0,7,0,1,0,7,0,1,1,11,0,2,30,15,6
36055005700,1993,6,2,5,1,8,3,0,8,0,3,0,16,0,0,0,8,1,3,43,12,2
36055005700,1993,7,3,1,3,4,7,0,3,1,2,0,11,0,0,3,4,0,4,31,11,6
36055005700,1993,8,2,0,7,8,1,0,6,0,1,0,8,0,0,1,5,0,2,24,15,3
36055005700,1993,9,4,1,4,6,2,0,5,0,7,0,12,0,0,1,7,0,0,28,17,5
36055005700,1993,10,2,1,9,9,6,0,8,0,1,0,8,0,0,3,3,1,2,29,21,5
36055005700,1993,11,0,2,5,14,3,0,4,0,0,0,9,0,0,3,9,0,1,38,12,3
36055005700,1993,12,0,1,11,6,2,0,4,0,0,0,18,0,2,3,5,0,1,33,18,5
36055005700,1994,1,0,0,7,4,1,0,3,0,4,0,8,0,1,3,5,1,2,20,17,4
36055005700,1994,2,1,0,2,3,1,0,4,1,4,0,17,0,1,0,4,1,3,28,10,2
36055005700,1994,3,0,0,5,4,5,0,4,1,4,0,7,0,2,4,5,0,3,24,17,6
36055005700,1994,4,1,1,4,9,2,0,9,0,2,0,10,0,0,0,4,0,3,29,15,1
36055005700,1994,5,2,2,9,6,5,0,8,0,3,0,8,0,0,0,10,0,3,34,20,2
36055005700,1994,6,6,0,8,7,4,0,11,0,1,0,15,0,1,0,11,0,6,43,20,7
36055005700,1994,7,3,0,3,8,3,0,9,0,0,0,17,0,1,1,8,1,6,42,13,5
36055005700,1994,8,3,0,1,8,2,0,14,0,2,3,17,0,0,2,18,0,4,49,19,8
36055005700,1994,9,3,1,4,5,3,0,7,0,4,0,9,0,0,0,6,2,3,27,15,3
36055005700,1994,10,2,0,7,4,3,0,8,2,0,0,10,0,1,0,9,1,5,31,15,3
36055005700,1994,11,8,1,6,5,6,0,9,0,1,0,17,0,0,5,10,0,1,40,21,13
36055005700,1994,12,1,1,5,5,1,0,7,0,2,0,9,0,1,5,7,0,1,24,19,7
36055005700,1995,1,0,2,10,9,1,0,9,0,1,0,6,0,1,1,6,0,2,26,21,2
36055005700,1995,2,2,2,1,5,3,0,3,0,1,0,7,1,0,6,3,1,0,20,11,8
36055005700,1995,3,0,0,8,9,6,0,7,0,1,0,11,0,0,1,4,0,7,37,17,1
36055005700,1995,4,4,0,7,6,4,0,11,0,1,0,19,0,1,0,8,0,4,41,19,5
36055005700,1995,5,7,1,10,14,1,0,8,0,3,0,19,0,0,2,9,0,4,48,23,9
36055005700,1995,6,3,1,11,4,8,0,6,0,1,0,19,0,1,1,11,2,2,45,19,5
36055005700,1995,7,5,1,5,8,13,0,5,0,1,1,22,0,1,4,3,1,4,51,15,11
36055005700,1995,8,1,7,15,13,11,0,9,0,0,1,16,0,0,4,9,3,1,57,28,6
36055005700,1995,9,2,0,5,4,9,0,11,0,2,0,9,0,0,1,3,0,1,26,19,3
36055005700,1995,10,0,2,5,8,6,0,5,0,2,0,18,0,1,2,7,1,2,43,14,3
36055005700,1995,11,2,1,5,14,2,0,5,1,3,1,15,0,0,1,5,1,3,40,14,4
36055005700,1995,12,3,2,4,5,9,0,15,0,6,0,8,0,0,2,3,0,3,30,27,5
36055005700,1996,1,1,0,11,6,2,0,10,0,3,0,11,0,0,4,6,1,4,29,28,5
36055005700,1996,2,0,0,4,5,9,0,7,0,2,1,14,0,0,1,2,0,3,33,14,2
36055005700,1996,3,3,0,6,10,5,0,3,0,2,0,11,0,0,1,3,1,2,31,12,4
36055005700,1996,4,2,0,4,8,11,0,6,0,4,0,12,0,0,0,4,0,3,38,14,2
36055005700,1996,5,1,0,3,7,6,0,3,0,3,0,15,0,0,2,7,2,1,36,11,3
36055005700,1996,6,2,0,10,11,7,0,7,0,3,0,17,0,0,2,10,1,1,46,22,4
36055005700,1996,7,1,1,4,7,5,0,6,0,2,0,15,0,0,0,7,2,1,36,12,1
36055005700,1996,8,2,0,8,3,6,0,9,0,5,0,22,0,0,0,5,0,1,37,22,2
36055005700,1996,9,2,3,8,6,1,0,6,0,1,0,9,0,1,1,9,0,2,30,16,4
36055005700,1996,10,0,0,3,11,0,0,4,0,2,0,9,1,0,2,1,0,0,21,11,2
36055005700,1996,11,0,1,4,4,5,0,1,0,7,0,6,0,2,1,5,0,5,26,13,3
36055005700,1996,12,0,1,10,7,7,0,9,0,4,0,6,0,2,0,1,2,0,22,23,2
36055005700,1997,1,0,1,9,6,2,0,2,0,1,0,13,0,0,2,5,0,2,29,14,2
36055005700,1997,2,1,0,3,3,5,0,7,0,3,0,7,0,0,4,5,0,3,23,17,5
36055005700,1997,3,1,1,7,7,3,0,8,0,9,0,8,0,1,0,3,0,2,24,24,2
36055005700,1997,4,3,1,4,8,6,0,8,0,3,0,13,0,0,1,9,0,0,37,16,4
36055005700,1997,5,4,3,3,7,3,0,12,0,1,1,15,0,0,2,3,0,2,33,18,7
36055005700,1997,6,0,1,3,6,7,0,4,0,3,0,17,0,1,1,4,1,2,37,11,2
36055005700,1997,7,0,2,8,4,11,0,5,0,3,1,14,0,0,1,1,1,0,32,17,2
36055005700,1997,8,3,0,2,9,7,0,8,0,3,0,8,0,0,0,9,1,2,35,13,3
36055005700,1997,9,1,0,0,9,11,0,6,0,3,0,9,0,1,6,3,0,1,33,15,8
36055005700,1997,10,2,0,5,4,11,0,7,0,10,0,7,0,0,6,7,0,1,30,28,8
36055005700,1997,11,3,0,3,8,4,0,5,0,3,0,16,0,1,1,5,1,0,33,12,5
36055005700,1997,12,1,1,5,6,5,0,2,0,3,0,8,0,1,1,2,0,2,24,11,3
36055005700,1998,1,3,2,7,2,6,0,2,0,3,0,11,2,0,4,4,1,2,27,16,7
36055005700,1998,2,0,0,4,7,11,0,3,0,0,0,10,0,0,9,1,0,0,29,16,9
36055005700,1998,3,1,0,7,6,6,0,4,0,2,0,9,1,0,1,5,0,2,28,14,2
36055005700,1998,4,1,1,5,7,14,0,5,0,3,0,9,2,0,3,4,1,1,36,16,4
36055005700,1998,5,1,0,6,6,9,0,10,0,3,0,9,0,0,2,4,0,2,30,21,3
36055005700,1998,6,2,1,10,14,6,0,9,0,2,0,8,0,0,2,3,0,2,34,23,4
36055005700,1998,7,0,1,2,3,5,0,6,0,2,0,14,0,0,1,7,0,3,33,11,1
36055005700,1998,8,5,0,1,9,12,0,7,0,4,0,10,0,1,3,2,0,3,36,15,9
36055005700,1998,9,2,0,2,3,16,0,5,0,4,0,9,2,1,1,3,0,2,33,12,4
36055005700,1998,10,2,0,4,6,5,0,3,1,5,0,7,2,0,0,5,1,2,25,12,2
36055005700,1998,11,0,0,5,4,6,0,3,0,4,0,5,0,0,0,3,0,0,18,12,0
36055005700,1998,12,0,1,1,2,5,0,3,0,3,0,8,0,0,0,3,0,2,21,7,0
36055005700,1999,1,0,1,5,1,6,0,1,0,0,0,6,0,0,1,4,0,3,21,7,1
36055005700,1999,2,0,0,3,2,1,0,2,0,0,0,6,0,1,0,2,1,2,13,5,1
36055005700,1999,3,0,0,0,9,4,0,2,0,0,0,6,0,0,0,2,0,1,22,2,0
36055005700,1999,4,0,1,2,12,10,0,2,0,3,0,8,0,0,1,6,0,1,38,8,1
36055005700,1999,5,5,1,2,4,9,0,12,0,2,0,10,0,0,2,3,0,1,28,18,7
36055005700,1999,6,1,0,0,6,10,0,5,0,2,0,12,0,0,1,6,1,1,35,8,2
36055005700,1999,7,0,2,4,9,6,0,4,0,2,0,3,0,0,1,4,1,0,24,11,1
36055005700,1999,8,1,1,3,5,6,0,6,0,3,0,9,0,0,1,4,0,0,25,13,2
36055005700,1999,9,2,0,5,0,7,0,5,0,5,0,5,0,0,2,2,2,1,15,17,4
36055005700,1999,10,0,0,4,6,7,0,5,0,2,0,8,0,0,0,1,0,0,22,11,0
36055005700,1999,11,1,0,10,4,1,0,6,0,1,0,13,1,0,3,1,0,2,21,20,4
36055005700,1999,12,3,0,8,4,5,0,8,0,0,0,12,0,1,2,4,0,0,25,18,6
36055005700,2000,1,0,0,7,3,5,0,4,0,4,0,5,0,0,0,2,0,0,15,15,0
36055005700,2000,2,1,0,1,4,6,0,6,1,4,0,6,0,0,0,2,0,2,20,11,1
36055005700,2000,3,0,0,0,6,2,0,3,0,1,0,10,0,2,1,4,0,3,25,5,3
36055005700,2000,4,0,0,2,8,5,0,3,0,2,0,7,0,0,1,1,0,1,22,8,1
36055005700,2000,5,2,0,6,7,8,0,1,0,1,1,7,0,0,1,4,0,2,28,9,4
36055005700,2000,6,2,0,4,7,7,0,7,0,0,0,15,1,1,1,3,0,2,34,12,4
36055005700,2000,7,0,2,2,2,4,0,11,0,3,0,6,0,1,2,3,0,1,18,18,3
36055005700,2000,8,0,0,5,7,5,0,3,0,2,0,11,0,0,0,4,0,1,28,10,0
36055005700,2000,9,1,0,0,3,5,0,4,0,1,0,11,0,0,1,3,1,2,24,6,2
36055005700,2000,10,0,0,3,4,3,0,6,0,0,1,8,1,0,1,0,0,1,16,10,2
36055005700,2000,11,1,0,1,4,8,0,5,0,5,0,9,0,0,0,3,2,1,25,11,1
36055005700,2000,12,0,0,4,4,4,0,1,0,4,0,5,0,0,1,2,0,2,17,10,1
36055005700,2001,1,0,0,4,4,3,0,4,0,0,0,13,0,0,2,1,0,2,23,10,2
36055005700,2001,2,1,1,4,7,3,0,5,0,1,0,3,0,0,2,2,0,0,16,12,3
36055005700,2001,3,3,1,1,0,3,0,0,0,0,0,8,0,0,3,2,0,1,15,4,6
36055005700,2001,4,1,0,0,4,5,0,3,1,0,0,8,1,0,1,4,0,0,21,4,2
36055005700,2001,5,2,1,3,3,3,0,9,0,1,0,8,0,0,1,3,1,1,19,14,3
36055005700,2001,6,0,0,3,8,2,0,4,0,0,0,10,0,0,1,1,0,0,21,8,1
36055005700,2001,7,0,0,4,10,4,0,10,0,0,0,8,0,0,2,1,0,0,23,16,2
36055005700,2001,8,1,0,3,6,4,0,1,0,0,0,12,0,2,1,8,1,2,32,5,4
36055005700,2001,9,1,0,1,5,4,0,8,0,0,0,8,0,0,0,0,0,0,17,9,1
36055005700,2001,10,0,1,4,8,1,0,5,0,1,0,6,0,0,3,4,0,1,21,13,3
36055005700,2001,11,0,0,3,3,2,0,4,0,0,0,7,0,0,1,3,0,1,16,8,1
36055005700,2001,12,2,0,3,3,2,0,6,0,2,0,8,0,1,0,1,0,1,15,11,3
36055005800,1991,1,0,0,9,9,1,0,10,1,3,0,8,0,0,1,3,1,0,21,23,1
36055005800,1991,2,2,0,7,14,0,0,15,1,10,0,12,0,0,1,6,0,0,32,33,3
36055005800,1991,3,0,0,20,5,1,0,11,0,3,0,17,0,0,1,3,2,0,26,35,1
36055005800,1991,4,0,0,8,14,0,0,14,1,5,0,9,0,0,1,7,0,0,30,28,1
36055005800,1991,5,0,2,7,16,0,0,22,1,2,0,15,0,0,1,10,0,0,43,32,1
36055005800,1991,6,2,0,4,14,0,0,20,1,4,0,20,0,0,3,10,0,1,45,31,5
36055005800,1991,7,1,0,13,16,0,0,12,0,6,0,17,0,2,1,6,2,1,40,32,4
36055005800,1991,8,2,0,11,14,0,0,19,2,2,0,13,0,1,0,12,2,0,39,32,3
36055005800,1991,9,0,0,10,11,0,0,12,2,3,0,26,0,0,3,10,0,1,48,28,3
36055005800,1991,10,2,0,13,20,1,0,17,4,4,0,13,0,1,1,2,0,1,37,35,4
36055005800,1991,11,3,0,10,13,0,0,15,0,3,0,11,0,1,2,4,1,1,29,30,6
36055005800,1991,12,0,0,14,13,2,0,19,8,1,0,9,0,0,5,3,0,1,28,39,5
36055005800,1992,1,0,1,16,10,0,0,21,0,4,0,11,0,0,1,3,2,0,25,42,1
36055005800,1992,2,3,0,12,9,0,0,10,2,2,0,8,1,0,2,4,0,0,21,26,5
36055005800,1992,3,1,0,6,15,0,0,16,2,2,0,11,0,0,1,1,1,1,28,25,2
36055005800,1992,4,0,0,10,16,0,0,10,1,3,0,18,0,0,0,5,0,0,39,23,0
36055005800,1992,5,2,0,10,15,1,0,11,0,2,0,22,0,1,2,7,0,0,45,25,5
36055005800,1992,6,2,2,9,9,0,0,18,3,6,0,13,0,0,2,6,1,0,30,35,4
36055005800,1992,7,0,0,8,11,0,0,21,5,4,0,16,0,0,2,14,1,1,42,35,2
36055005800,1992,8,0,0,8,6,0,0,23,1,2,0,13,0,0,1,7,1,0,26,34,1
36055005800,1992,9,2,1,8,8,0,0,12,0,5,0,15,0,1,2,3,0,0,27,27,5
36055005800,1992,10,1,0,4,14,1,0,20,0,9,1,13,0,0,2,10,1,1,39,35,4
36055005800,1992,11,2,0,14,17,2,0,21,1,7,0,11,0,0,1,6,3,0,36,43,3
36055005800,1992,12,0,0,11,17,1,0,29,1,6,0,12,0,0,6,3,1,5,38,52,6
36055005800,1993,1,0,1,10,14,1,0,20,0,6,0,10,0,0,0,9,1,2,37,36,0
36055005800,1993,2,1,1,4,7,0,0,16,0,2,0,10,0,0,3,6,2,2,26,25,4
36055005800,1993,3,0,1,10,13,0,0,15,0,4,0,10,0,0,2,7,3,2,33,31,2
36055005800,1993,4,3,1,12,12,1,0,12,0,4,0,9,0,0,2,4,1,2,29,30,5
36055005800,1993,5,2,0,16,5,1,0,21,0,3,0,19,0,1,1,3,1,2,30,41,4
36055005800,1993,6,0,0,12,26,0,0,19,0,6,0,12,0,0,1,12,0,3,53,38,1
36055005800,1993,7,0,0,20,15,1,0,14,0,3,0,18,0,0,0,12,0,0,46,37,0
36055005800,1993,8,2,0,13,9,0,0,10,0,4,0,16,0,0,0,6,1,4,35,27,2
36055005800,1993,9,0,0,7,7,4,0,11,0,4,0,16,0,0,1,10,1,4,41,23,1
36055005800,1993,10,0,0,7,10,0,0,8,0,3,0,17,0,2,3,7,0,1,35,21,5
36055005800,1993,11,2,0,3,6,1,0,19,0,2,0,14,0,0,1,5,1,1,27,25,3
36055005800,1993,12,0,1,5,6,2,0,8,0,4,0,11,0,0,0,3,1,1,24,17,0
36055005800,1994,1,0,0,7,7,0,0,12,0,3,0,7,0,0,2,2,1,0,16,24,2
36055005800,1994,2,0,1,4,7,0,0,8,0,2,0,11,0,0,0,2,0,0,21,14,0
36055005800,1994,3,0,1,0,8,0,0,12,2,3,0,11,0,1,1,7,0,3,30,16,2
36055005800,1994,4,0,0,3,11,0,0,13,0,4,0,20,0,0,1,8,0,0,39,21,1
36055005800,1994,5,0,0,2,5,0,0,12,0,3,0,14,0,0,0,9,1,1,29,17,0
36055005800,1994,6,0,0,1,4,0,0,16,0,2,0,11,0,1,0,3,1,1,19,19,1
36055005800,1994,7,0,0,13,9,1,0,18,0,1,0,15,0,0,3,10,0,3,38,35,3
36055005800,1994,8,0,1,5,16,1,0,16,0,0,0,16,0,0,1,8,1,4,46,22,1
36055005800,1994,9,1,0,3,13,0,0,15,0,4,0,12,0,0,2,6,2,1,32,24,3
36055005800,1994,10,2,0,3,10,0,0,13,0,6,0,8,0,0,2,3,0,1,22,24,4
36055005800,1994,11,1,1,9,11,0,0,6,0,1,0,10,0,0,5,5,1,3,30,21,6
36055005800,1994,12,2,0,8,6,1,0,14,0,4,0,14,0,0,7,3,0,1,25,33,9
36055005800,1995,1,0,0,17,6,2,0,6,0,6,0,7,0,0,0,4,0,3,22,29,0
36055005800,1995,2,0,0,8,5,1,0,7,0,3,0,9,0,0,3,0,0,0,15,21,3
36055005800,1995,3,2,1,1,9,2,0,11,0,6,0,13,0,0,0,2,0,3,30,18,2
36055005800,1995,4,1,2,8,14,2,0,5,0,2,0,8,0,0,1,2,0,1,29,16,2
36055005800,1995,5,0,1,5,13,2,0,12,0,1,0,16,0,0,1,4,0,4,40,19,1
36055005800,1995,6,1,0,8,7,1,0,13,0,2,0,16,0,0,0,5,1,3,32,23,1
36055005800,1995,7,2,0,12,12,0,0,12,0,3,0,16,0,0,1,11,0,0,39,28,3
36055005800,1995,8,0,0,9,4,2,0,15,0,4,0,12,0,2,0,4,2,1,23,28,2
36055005800,1995,9,1,0,9,17,3,0,17,0,3,0,13,0,0,5,3,0,0,36,34,6
36055005800,1995,10,2,0,5,8,6,0,20,0,1,0,11,0,0,9,5,1,2,32,35,11
36055005800,1995,11,0,3,11,8,2,0,25,0,4,0,10,0,0,3,8,1,2,33,43,3
36055005800,1995,12,0,0,7,3,4,0,11,0,3,0,10,0,0,2,2,1,4,23,23,2
36055005800,1996,1,0,0,3,5,3,0,14,0,2,0,11,0,1,1,3,0,0,22,20,2
36055005800,1996,2,3,0,10,6,7,0,14,0,3,0,16,0,0,3,4,0,1,34,30,6
36055005800,1996,3,0,0,9,6,0,0,8,0,5,0,14,0,1,1,5,0,2,27,23,2
36055005800,1996,4,1,0,1,12,2,0,9,0,5,0,17,0,0,0,3,1,2,36,15,1
36055005800,1996,5,0,0,4,10,2,0,12,0,0,0,21,0,0,0,5,1,2,40,16,0
36055005800,1996,6,1,1,5,10,1,0,17,0,5,0,11,0,0,1,7,0,1,31,28,2
36055005800,1996,7,0,0,5,11,0,0,10,1,5,0,11,0,0,3,12,0,2,36,23,3
36055005800,1996,8,0,0,8,8,0,0,15,0,4,0,19,0,0,1,3,0,0,30,28,1
36055005800,1996,9,5,1,4,9,0,0,11,0,3,0,11,1,1,0,3,0,0,24,18,6
36055005800,1996,10,1,0,11,4,2,0,4,0,7,1,17,0,0,2,5,0,3,31,24,4
36055005800,1996,11,0,0,8,8,1,0,10,0,5,0,7,0,0,2,6,0,1,23,25,2
36055005800,1996,12,1,0,9,9,1,0,9,0,7,1,13,0,1,2,2,1,2,27,27,5
36055005800,1997,1,1,0,5,9,1,0,12,0,11,0,11,0,0,2,6,0,0,27,30,3
36055005800,1997,2,0,0,3,6,2,0,10,0,4,0,14,0,1,0,2,0,0,24,17,1
36055005800,1997,3,3,3,6,9,1,0,9,0,3,0,8,0,0,2,7,0,4,32,20,5
36055005800,1997,4,0,0,9,14,3,0,9,0,2,0,14,0,0,1,5,2,1,37,21,1
36055005800,1997,5,2,1,10,16,5,0,9,0,4,0,7,0,0,1,3,0,3,35,24,3
36055005800,1997,6,1,0,6,9,3,0,11,0,3,0,10,0,0,0,6,1,0,28,20,1
36055005800,1997,7,0,0,11,10,3,0,14,0,2,0,11,0,0,2,3,1,1,28,29,2
36055005800,1997,8,1,1,15,7,2,0,13,0,2,0,7,0,0,3,7,0,0,24,33,4
36055005800,1997,9,0,1,6,7,3,0,16,0,4,0,10,0,0,5,3,0,1,25,31,5
36055005800,1997,10,0,1,6,10,1,0,16,0,3,0,10,0,0,3,1,0,2,25,28,3
36055005800,1997,11,2,1,9,9,2,0,17,0,7,0,8,0,0,0,3,1,0,23,33,2
36055005800,1997,12,0,1,11,9,0,0,6,0,15,0,8,0,0,2,1,0,2,21,34,2
36055005800,1998,1,0,2,4,12,0,0,12,0,13,0,12,0,1,1,2,1,4,32,30,2
36055005800,1998,2,2,2,5,7,2,0,7,0,4,0,12,0,0,1,4,0,3,30,17,3
36055005800,1998,3,1,1,4,6,0,0,12,1,3,0,11,1,0,1,3,0,4,25,20,2
36055005800,1998,4,0,0,5,6,1,0,11,1,4,0,7,1,0,3,5,1,1,20,23,3
36055005800,1998,5,0,0,8,11,1,0,5,0,6,0,11,0,0,1,4,0,2,29,20,1
36055005800,1998,6,0,0,6,10,0,0,11,0,3,0,21,0,0,1,4,0,4,39,21,1
36055005800,1998,7,1,0,2,5,7,0,14,0,1,0,6,0,0,2,4,1,0,22,19,3
36055005800,1998,8,0,1,5,5,1,0,11,1,3,0,17,0,0,0,6,0,0,30,19,0
36055005800,1998,9,0,0,2,5,2,0,9,1,8,1,10,2,0,1,4,2,1,22,20,2
36055005800,1998,10,0,0,3,3,0,0,6,0,4,0,11,0,0,1,7,2,1,22,14,1
36055005800,1998,11,0,0,7,8,2,0,7,0,8,0,15,0,0,0,5,0,3,33,22,0
36055005800,1998,12,1,0,2,5,0,0,7,0,4,0,22,0,1,1,3,0,1,31,14,3
36055005800,1999,1,0,0,1,3,1,0,11,0,4,0,16,0,0,1,6,0,0,26,17,1
36055005800,1999,2,0,0,4,8,2,0,3,0,3,0,12,0,0,1,0,0,2,24,11,1
36055005800,1999,3,0,0,3,6,2,0,6,0,2,0,10,0,0,0,4,0,0,22,11,0
36055005800,1999,4,0,0,2,9,4,0,12,1,4,0,7,0,0,1,1,0,0,21,19,1
36055005800,1999,5,0,0,4,13,2,0,11,0,1,0,18,0,0,1,6,0,1,40,17,1
36055005800,1999,6,1,0,4,12,2,0,14,0,7,0,14,0,1,1,6,0,0,34,26,3
36055005800,1999,7,1,3,5,11,1,0,9,0,4,0,17,0,1,0,4,1,1,37,18,2
36055005800,1999,8,0,0,5,9,4,0,6,0,3,0,11,0,0,1,2,2,2,28,15,1
36055005800,1999,9,1,0,0,8,3,0,7,0,7,0,7,0,1,1,2,0,2,22,15,3
36055005800,1999,10,1,0,3,7,4,0,10,1,2,0,14,0,0,2,4,0,0,29,17,3
36055005800,1999,11,1,0,4,6,3,0,6,0,4,0,15,0,0,1,1,1,4,29,15,2
36055005800,1999,12,0,0,1,10,5,0,10,0,3,0,20,0,0,2,3,0,0,38,16,2
36055005800,2000,1,0,0,3,3,7,0,7,0,3,0,17,0,0,2,4,1,0,31,15,2
36055005800,2000,2,1,0,1,8,2,0,7,0,3,0,9,0,1,1,3,0,0,22,12,3
36055005800,2000,3,1,0,5,8,3,0,6,0,4,0,14,0,0,0,1,1,1,27,15,1
36055005800,2000,4,0,0,5,8,2,0,4,0,3,0,9,0,2,0,4,1,1,24,12,2
36055005800,2000,5,1,0,3,8,3,0,5,0,5,0,12,0,0,0,5,0,1,29,13,1
36055005800,2000,6,1,1,3,1,2,0,9,0,6,0,15,0,0,2,4,0,1,24,20,3
36055005800,2000,7,0,1,3,7,2,0,5,0,1,1,12,0,0,1,3,1,1,26,10,2
36055005800,2000,8,0,0,2,12,4,0,11,0,2,0,12,0,0,1,1,0,3,32,16,1
36055005800,2000,9,0,1,0,8,3,0,8,0,4,0,8,0,0,0,5,1,1,26,12,0
36055005800,2000,10,0,0,2,5,0,0,6,0,2,0,14,0,0,4,6,0,1,26,14,4
36055005800,2000,11,0,1,2,4,1,0,8,0,3,0,8,0,0,0,6,0,1,21,13,0
36055005800,2000,12,1,0,2,1,1,0,10,0,5,0,3,0,0,2,1,0,1,7,19,3
