BEAT,YEAR,MONTH,C_DRUGS,C_SHOTS,AGGASS,ARSON,ASSPRIS,ASSOFFC,BURGLARY,CMIS,DISCONDUCT,DRUGS,DRNKDRIV,EMBEZZLE,FAMVIOL,FORGERY,FRAUD,GAMBLING,LARCENY,LIQVIOL,MVTHEFT,MURDMANS,NEGMANSL,PUBDRUNK,RAPE,ROBBERY,RUNAWAY,SIMPASS,STOLPROP,TRESPASS,VAGRANCY,VANDAL,WEAPONS,PROSTITN,SEXOFF,VCI,P1V,P1P
35,2000,9,1,1,0,0,0,0,3,1,3,0,0,0,0,2,1,0,6,0,1,0,0,0,0,0,0,20,0,0,1,0,0,0,0,26,0,10
35,2000,10,0,1,0,0,0,0,0,4,3,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,9,0,2
35,2000,11,0,2,0,2,0,0,2,14,1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,1,25,0,6
35,2000,12,1,1,0,0,0,0,2,5,1,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,0,11
35,2001,1,1,2,0,0,0,0,1,4,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,9,0,7
35,2001,2,0,1,0,0,0,0,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,14,1,0,0,0,0,0,1,23,1,2
35,2001,3,0,0,2,0,0,0,2,2,7,3,0,1,0,1,0,0,3,1,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0,14,2,6
35,2001,4,0,2,1,0,0,0,1,2,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,16,1,4
35,2001,5,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,7
35,2001,6,1,2,0,0,0,0,2,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0,1,0,0,18,0,3
35,2001,7,0,1,0,0,0,0,5,8,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,10,0,1,1,0,0,0,0,19,0,12
35,2001,8,0,2,1,0,0,0,1,5,2,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,7,0,0,0,0,0,0,0,16,1,13
35,2001,9,1,0,0,0,0,0,3,5,1,2,0,0,1,0,2,0,5,0,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,10,0,11
35,2001,10,1,1,1,0,0,0,4,7,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,2,0,0,0,0,0,24,1,5
35,2001,11,0,1,2,0,0,0,1,7,3,0,0,0,1,0,1,0,7,0,3,0,0,1,0,0,0,15,0,1,1,0,0,0,0,26,2,11
35,2001,12,0,0,1,0,0,0,2,5,0,0,0,0,1,0,1,0,3,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,1,12
41,1990,1,1,2,0,0,0,0,16,15,9,2,0,0,1,0,1,0,7,0,9,0,0,0,1,0,0,12,1,2,0,0,0,0,1,39,1,32
41,1990,2,0,1,2,3,0,0,8,14,8,2,0,0,0,0,0,0,10,1,12,0,0,0,0,1,0,14,2,0,0,0,0,0,0,40,3,31
41,1990,3,2,0,2,0,0,0,9,12,4,0,0,1,0,0,1,0,11,0,14,0,0,0,0,3,0,18,3,0,1,0,1,0,0,36,5,37
41,1990,4,1,0,1,1,0,0,5,12,2,0,0,0,1,0,0,0,6,0,6,0,0,1,0,3,0,10,0,2,1,0,0,0,1,26,4,20
41,1990,5,0,2,2,1,0,0,8,15,7,1,0,0,0,0,1,0,9,0,4,0,0,2,0,1,0,13,0,1,0,0,0,0,0,38,3,22
41,1990,6,2,3,1,0,0,0,4,9,10,0,0,0,1,0,2,1,9,0,13,0,0,2,0,1,0,25,3,2,0,0,0,0,3,49,2,27
41,1990,7,0,1,2,0,0,0,4,13,4,0,0,0,0,0,1,0,7,0,12,0,0,0,1,1,0,19,0,0,0,0,0,0,3,37,4,24
41,1990,8,1,1,3,1,0,0,5,16,3,0,0,0,0,0,0,0,6,0,11,0,0,0,0,1,0,11,0,0,0,1,0,0,0,33,4,23
41,1990,9,1,3,2,2,0,0,9,14,3,0,0,0,1,0,1,0,9,0,19,0,0,0,0,0,0,14,1,0,0,0,0,0,1,37,2,37
41,1990,10,1,0,3,1,0,0,10,15,9,0,0,0,2,0,0,0,9,0,16,0,0,0,2,4,0,15,0,0,0,0,0,0,2,41,9,39
41,1990,11,0,0,2,0,0,0,9,5,2,0,0,0,0,0,0,0,6,1,9,0,0,0,0,1,0,12,0,0,0,0,0,0,1,19,3,25
41,1990,12,1,2,2,1,0,0,12,13,5,0,0,0,0,0,0,0,8,0,11,0,0,1,1,2,0,15,1,0,1,0,0,0,0,37,5,33
41,1991,1,0,1,0,0,0,0,12,9,6,3,0,0,0,0,0,0,10,0,16,0,0,2,3,8,0,17,2,0,0,0,0,0,0,33,11,46
41,1991,2,0,0,2,0,0,0,10,9,2,2,0,0,3,0,2,0,6,0,8,0,0,1,0,1,0,11,0,0,0,0,0,0,0,22,3,25
41,1991,3,1,1,0,0,0,0,9,17,5,2,1,0,2,0,0,0,5,0,10,0,0,1,0,2,0,14,1,0,0,0,0,0,1,38,2,26
41,1991,4,1,1,2,0,0,0,7,11,2,0,0,0,4,0,1,0,9,0,12,0,0,0,1,3,0,14,0,0,1,0,0,0,0,29,6,31
41,1991,5,2,0,2,3,0,0,5,17,4,0,0,0,4,0,1,0,12,0,9,0,0,0,0,2,0,16,0,1,0,0,0,0,1,42,4,28
41,1991,6,4,1,3,0,0,0,5,4,4,0,0,0,3,0,0,0,11,0,13,0,0,0,0,0,0,21,0,0,0,0,0,0,0,34,3,29
41,1991,7,2,1,6,1,0,0,10,8,6,0,0,0,1,0,2,0,8,0,2,0,0,0,1,2,0,25,0,1,0,0,0,0,3,43,9,22
41,1991,8,2,2,0,0,0,0,6,10,6,0,1,0,0,0,0,0,12,0,10,0,0,0,2,0,0,19,0,0,0,0,0,0,0,39,2,28
41,1991,9,0,2,0,0,0,0,5,7,3,0,0,0,0,0,0,0,3,0,11,0,0,0,0,2,0,26,0,0,1,0,0,0,0,38,2,21
41,1991,10,2,3,4,2,0,0,8,15,5,0,0,0,1,0,0,0,8,0,5,0,0,0,0,2,0,22,0,2,0,0,0,0,0,49,6,23
41,1991,11,0,5,4,1,0,0,10,7,5,0,0,0,2,0,0,0,4,0,6,0,0,0,1,2,0,11,0,0,0,0,0,0,2,29,7,22
41,1991,12,2,3,2,0,0,0,8,7,2,0,0,0,1,0,0,0,7,0,6,0,0,0,0,0,0,17,0,1,0,0,0,0,0,31,2,21
41,1992,1,0,5,0,1,0,0,10,12,3,2,0,0,0,0,0,0,5,0,7,0,0,0,0,1,0,9,0,0,0,0,0,0,0,30,1,23
41,1992,2,4,3,2,0,0,0,9,18,7,0,0,0,5,0,0,0,9,1,11,0,0,0,1,2,0,12,0,0,1,0,0,0,0,44,5,31
41,1992,3,1,1,2,0,0,0,6,9,3,0,0,0,3,0,0,0,6,0,14,0,0,1,0,1,0,12,0,0,0,0,0,0,0,26,3,27
41,1992,4,3,3,2,1,0,0,5,10,6,0,1,0,1,0,0,0,12,0,7,0,0,0,3,5,0,20,0,1,0,0,0,0,0,43,10,29
41,1992,5,4,2,4,2,0,0,4,17,2,0,1,0,1,0,1,0,11,0,14,1,0,0,0,0,0,25,0,0,0,0,0,0,2,52,5,29
41,1992,6,1,2,0,0,0,0,8,10,5,0,0,0,3,1,0,0,8,0,10,0,0,0,0,1,0,21,0,0,0,0,0,0,1,39,1,27
41,1992,7,3,1,2,0,0,1,13,14,2,0,0,0,1,0,0,0,10,0,9,0,0,0,0,2,0,21,0,1,0,0,0,0,1,41,4,34
41,1992,8,3,4,1,3,0,0,13,18,4,0,0,0,0,0,0,0,9,1,5,0,0,0,0,1,0,27,0,1,0,0,0,0,3,59,2,28
41,1992,9,3,3,0,1,0,0,11,14,5,0,0,0,3,0,0,0,9,0,17,0,0,0,1,2,0,27,0,0,0,0,0,0,0,53,3,39
41,1992,10,1,5,3,1,0,0,9,26,4,2,0,0,0,0,0,0,10,0,10,1,0,0,1,1,0,25,0,0,0,0,0,0,0,62,6,30
41,1992,11,0,0,1,1,0,0,4,24,2,0,0,0,1,0,1,0,8,0,12,0,0,0,0,1,0,16,1,0,0,0,0,0,0,43,2,25
41,1992,12,0,1,0,0,0,0,9,19,5,0,0,0,1,0,0,0,11,0,10,0,0,0,1,2,0,16,0,1,0,0,1,0,3,41,3,32
41,1993,1,5,7,1,0,0,0,7,24,5,0,0,0,1,0,1,0,7,0,14,0,0,0,0,1,0,14,0,0,0,0,0,0,0,55,2,29
41,1993,2,11,7,1,0,0,0,14,20,3,0,0,0,1,0,1,0,5,0,8,0,0,0,0,0,0,12,0,0,0,0,1,0,1,53,1,27
41,1993,3,7,20,4,0,0,0,7,28,5,0,0,0,2,0,0,0,9,0,11,0,0,0,0,3,0,31,0,0,0,0,0,0,0,91,7,30
41,1993,4,11,17,3,0,0,0,3,16,3,1,0,0,2,0,1,0,10,0,19,0,0,0,0,2,0,16,2,0,0,0,0,0,2,63,5,34
41,1993,5,10,18,3,0,0,0,9,21,5,0,0,0,1,0,0,0,10,0,11,0,0,0,2,1,0,26,0,1,0,0,1,0,1,80,6,31
41,1993,6,9,27,1,0,0,0,8,19,7,0,0,0,2,1,1,0,12,0,12,0,0,0,0,2,0,35,1,0,0,0,3,0,0,97,3,34
41,1993,7,17,22,3,1,0,0,12,25,2,0,0,0,1,0,0,0,6,0,9,0,0,0,0,3,0,37,0,1,0,0,0,0,0,104,6,30
41,1993,8,11,26,2,0,0,0,10,15,6,4,0,0,2,1,0,0,14,1,18,0,0,0,0,0,0,36,2,2,0,0,0,0,2,94,2,42
41,1993,9,10,34,6,0,0,0,6,16,5,2,0,0,0,1,1,0,6,1,5,0,0,0,0,2,0,34,0,3,1,0,1,0,0,99,8,19
41,1993,10,10,15,0,1,0,0,10,21,6,0,0,0,0,0,0,0,13,0,10,0,0,0,0,4,0,17,0,1,0,0,0,0,3,70,4,37
41,1993,11,2,21,0,1,0,0,4,8,5,0,0,0,0,1,2,0,6,0,10,0,0,0,0,1,0,7,0,0,0,0,0,0,4,44,1,21
41,1993,12,4,5,2,1,0,0,5,17,7,0,0,0,0,0,0,0,8,0,5,1,0,0,0,2,0,9,0,0,0,0,0,0,0,43,5,20
41,1994,1,0,7,0,4,0,0,2,9,6,0,0,0,1,0,0,0,5,1,8,0,0,0,0,1,0,18,0,0,0,0,0,0,1,44,1,16
41,1994,2,7,9,1,0,0,0,4,15,3,0,0,0,3,0,0,0,10,0,4,0,0,0,1,4,0,20,0,2,0,0,0,0,1,54,6,22
41,1994,3,11,17,2,0,0,0,8,19,9,1,0,0,2,0,0,0,3,0,13,1,0,0,2,2,0,18,1,0,0,0,1,0,2,74,7,26
41,1994,4,6,14,1,1,0,0,8,22,6,1,0,0,1,0,0,0,4,0,11,0,0,0,1,1,0,25,0,0,0,0,0,0,2,74,3,24
41,1994,5,7,14,2,1,0,0,3,15,5,1,0,0,0,0,0,0,9,0,19,0,0,0,1,1,1,31,1,1,0,0,1,0,1,73,4,32
41,1994,6,14,9,2,0,0,0,11,10,3,0,0,0,0,0,0,0,19,2,11,0,0,0,0,2,0,25,2,2,0,0,0,0,0,61,4,43
41,1994,7,4,24,2,1,0,1,6,18,5,0,0,0,0,0,5,0,7,0,4,0,0,0,1,6,1,28,0,3,1,0,0,0,2,80,9,23
41,1994,8,7,20,0,2,0,0,8,6,1,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,14,0,1,0,0,0,0,0,50,0,21
41,1994,9,5,25,5,0,0,0,4,13,5,1,0,0,0,0,0,0,9,0,12,0,0,0,0,1,0,22,0,1,0,0,1,0,0,70,6,26
41,1994,10,4,9,1,2,0,0,6,21,3,0,0,0,0,0,1,0,19,0,7,0,0,0,1,6,0,18,1,3,0,0,0,0,3,57,8,38
41,1994,11,7,8,1,0,0,0,8,18,3,1,0,0,2,0,0,0,12,0,4,0,0,0,0,1,0,18,0,1,0,0,0,0,1,54,2,25
41,1994,12,8,21,4,0,0,0,5,12,4,1,0,0,1,2,1,0,7,0,8,0,0,0,1,0,0,20,1,2,0,0,0,0,1,65,5,20
41,1995,1,7,15,2,1,0,0,6,15,3,0,0,0,1,0,1,0,10,0,14,0,0,0,1,2,0,16,0,1,0,0,2,0,2,57,5,32
41,1995,2,7,10,2,0,0,0,3,13,7,1,0,1,1,0,0,0,2,0,2,0,0,0,0,1,0,15,0,2,0,0,0,0,0,52,3,8
41,1995,3,11,13,1,0,0,0,5,12,4,2,0,0,2,0,0,0,7,0,8,0,0,0,0,1,0,12,0,1,0,1,0,0,1,52,2,21
41,1995,4,5,16,1,0,0,0,5,25,3,0,0,0,0,1,0,0,9,0,14,1,0,0,0,2,0,22,1,2,0,0,0,0,1,71,4,30
41,1995,5,2,23,4,2,0,0,5,20,7,0,0,0,2,0,1,0,10,0,5,0,0,0,1,0,0,29,1,1,0,0,0,0,1,83,5,20
41,1995,6,5,25,5,0,0,0,9,11,1,1,0,0,2,0,0,0,10,0,3,0,0,0,0,1,0,18,0,0,0,0,0,0,0,60,6,23
41,1995,7,4,30,2,0,0,0,6,11,6,3,0,0,0,0,0,0,11,0,11,0,0,0,2,3,0,34,0,1,0,0,1,0,3,85,7,31
41,1995,8,3,21,0,0,0,0,7,18,4,0,0,0,2,1,0,0,7,0,7,0,0,0,0,1,0,15,0,1,0,0,0,0,1,61,1,22
41,1995,9,3,24,5,0,0,0,5,11,5,0,0,0,1,1,1,0,16,0,4,0,0,0,0,2,0,21,0,1,0,0,0,0,2,64,7,27
41,1995,10,3,9,1,0,0,0,3,10,3,2,0,0,1,1,1,0,15,0,6,0,0,0,0,2,0,22,1,1,0,0,1,0,1,47,3,26
41,1995,11,2,7,4,0,0,0,9,12,6,1,0,0,2,1,2,0,9,0,7,0,0,0,0,2,0,16,0,2,0,0,0,0,1,43,6,27
41,1995,12,6,12,1,0,0,0,3,7,4,0,0,0,1,0,2,0,6,0,7,0,0,0,1,4,0,24,0,1,0,0,0,0,2,53,6,20
41,1996,1,2,19,3,1,0,0,7,9,1,1,0,0,2,0,0,0,6,0,2,0,0,0,1,3,0,14,0,3,0,0,0,0,1,46,7,18
41,1996,2,2,19,2,0,0,0,7,9,3,0,0,0,0,2,1,0,11,0,8,1,0,0,0,2,0,13,1,0,0,0,1,0,0,46,5,28
41,1996,3,1,13,7,0,0,0,7,7,6,0,0,0,0,0,0,0,5,0,1,0,0,0,0,3,0,27,0,0,1,0,0,0,0,54,10,16
41,1996,4,5,10,0,0,0,0,7,10,4,0,0,0,1,0,0,0,7,0,3,0,0,0,0,2,0,19,1,0,0,0,0,0,1,48,2,19
41,1996,5,3,13,0,0,0,0,10,12,4,0,0,0,1,0,1,0,7,0,6,0,0,0,0,1,0,21,1,0,1,1,0,0,3,53,1,24
41,1996,6,3,21,3,0,0,0,4,11,2,0,0,0,1,0,1,0,9,0,6,0,0,0,0,2,0,33,0,5,0,0,0,0,1,70,5,21
41,1996,7,5,16,3,0,0,0,10,12,7,0,0,0,1,0,0,0,6,0,9,0,0,0,0,2,0,21,0,0,1,0,0,0,0,61,5,27
41,1996,8,5,12,3,2,0,0,4,7,3,0,0,0,1,0,0,0,16,0,6,0,0,0,1,3,0,17,0,2,0,0,1,0,3,46,7,29
41,1996,9,3,17,2,0,0,0,2,10,3,2,0,0,3,0,1,0,12,0,10,0,0,0,0,0,0,15,0,1,1,0,0,0,0,48,2,24
41,1996,10,3,22,0,0,0,0,4,19,5,0,0,0,1,1,1,0,7,0,6,0,0,0,0,1,0,23,0,2,0,0,0,0,0,72,1,18
41,1996,11,1,12,2,0,0,0,5,9,2,0,0,0,0,0,0,0,6,0,6,0,0,0,0,2,0,25,0,2,1,0,0,0,0,49,4,19
41,1996,12,4,13,1,0,0,0,5,15,2,0,0,0,1,0,0,0,13,0,7,0,0,0,0,2,0,11,0,1,0,0,0,0,0,45,3,27
41,1997,1,6,4,0,2,0,0,3,10,7,2,0,0,2,1,1,0,6,0,10,0,0,0,1,0,0,14,0,2,0,0,0,0,1,43,1,19
41,1997,2,9,6,0,0,0,0,7,7,2,1,0,0,1,0,2,0,11,0,6,0,0,0,0,0,0,16,0,2,0,0,0,0,0,40,0,24
41,1997,3,3,5,5,3,0,0,7,16,5,0,0,0,0,0,0,0,7,0,12,0,0,0,0,3,0,16,0,1,0,0,0,0,1,48,8,29
41,1997,4,4,9,2,0,0,1,3,13,5,0,0,0,0,0,1,0,8,0,8,1,0,0,0,0,0,13,0,1,0,1,0,0,0,44,3,19
41,1997,5,4,5,5,0,0,0,1,17,6,1,0,0,0,1,2,0,7,1,3,0,0,0,0,1,0,35,0,2,1,0,0,0,0,67,6,12
41,1997,6,5,13,3,3,0,0,3,39,3,1,0,0,2,0,0,0,8,0,4,0,0,0,0,0,0,26,0,2,2,0,0,0,1,89,3,15
41,1997,7,9,13,2,0,0,0,6,13,4,0,0,0,1,0,0,0,5,0,2,0,0,0,1,1,0,30,0,2,0,0,0,0,1,69,4,14
41,1997,8,6,23,3,3,0,0,5,14,5,1,0,0,2,0,0,0,9,0,6,0,0,0,0,0,0,21,0,2,1,0,1,0,0,72,3,20
41,1997,9,7,4,2,0,0,0,2,6,6,0,0,0,1,0,0,0,9,0,2,0,0,0,0,0,0,12,0,1,0,0,0,0,0,35,2,13
41,1997,10,3,6,1,0,0,0,7,22,4,0,0,0,5,0,0,0,9,0,5,0,0,0,0,0,0,25,0,2,0,0,0,0,1,60,1,21
41,1997,11,3,9,2,0,0,0,6,17,6,0,0,0,1,1,1,0,8,0,3,0,0,0,1,5,0,21,0,1,0,0,0,0,1,56,8,22
41,1997,12,5,33,4,0,0,0,2,19,9,0,0,0,1,0,0,0,8,0,5,1,0,0,0,1,0,24,1,1,1,0,0,0,0,90,6,16
41,1998,1,6,16,1,1,0,0,2,6,5,0,0,0,1,1,1,0,3,0,5,0,0,0,0,0,0,23,0,2,1,0,0,0,0,57,1,10
41,1998,2,3,20,3,0,0,0,7,11,2,0,0,0,1,0,0,0,4,0,11,0,0,0,0,3,0,14,0,1,1,0,0,0,0,50,6,25
41,1998,3,5,21,4,0,0,0,4,28,5,3,0,0,3,1,1,0,8,0,6,0,0,0,0,3,0,29,0,2,1,0,0,0,1,88,7,21
41,1998,4,6,15,4,0,0,0,7,5,4,2,0,0,0,0,0,0,10,0,7,0,0,0,0,1,0,16,0,1,0,0,0,0,0,46,5,25
41,1998,5,8,6,3,0,0,0,4,10,2,0,0,0,1,1,0,0,10,0,6,0,0,0,0,1,0,22,0,2,0,0,0,0,3,48,4,21
41,1998,6,9,9,1,0,0,1,6,9,7,0,0,0,0,2,3,0,11,0,5,0,0,0,2,5,0,22,0,4,0,0,0,0,2,56,8,27
41,1998,7,4,9,3,0,0,0,9,17,6,0,0,0,1,0,0,0,10,0,8,0,0,0,0,3,0,28,0,4,0,0,0,0,2,64,6,30
41,1998,8,5,1,0,1,0,0,6,16,9,1,0,0,0,0,2,0,12,0,3,0,0,0,1,1,0,29,0,1,0,0,0,0,1,61,2,22
41,1998,9,4,9,0,1,0,0,6,8,0,3,0,1,0,0,0,0,6,0,10,0,0,0,0,3,0,10,1,1,0,0,0,0,1,32,3,25
41,1998,10,5,13,1,1,0,0,6,15,4,0,0,0,1,0,1,0,19,0,6,0,0,0,1,2,0,16,0,1,0,0,0,0,2,54,4,33
41,1998,11,1,5,1,0,0,0,6,14,3,0,0,0,0,0,1,0,7,0,4,0,0,0,0,5,0,9,2,1,0,0,0,0,0,32,6,22
41,1998,12,0,7,2,0,0,0,7,8,6,1,0,0,1,0,0,0,9,0,2,0,0,0,0,3,0,11,0,2,1,0,2,0,1,32,5,21
41,1999,1,1,12,3,0,0,0,2,4,3,0,0,0,1,1,0,0,7,1,2,0,0,0,0,4,0,16,1,2,0,0,0,0,0,36,7,15
41,1999,2,2,7,3,0,0,0,2,6,0,0,0,0,1,0,0,0,5,0,1,0,0,0,0,1,0,9,0,3,0,0,0,0,1,24,4,9
41,1999,3,3,7,1,0,0,0,11,19,4,1,0,0,2,0,2,0,10,0,1,0,0,0,1,1,0,24,0,2,1,0,0,0,2,57,3,23
41,1999,4,2,2,2,1,0,0,3,8,5,0,0,0,0,0,0,0,8,0,9,0,0,0,1,1,0,7,1,1,0,0,0,0,1,25,4,21
41,1999,5,9,13,2,2,0,0,3,2,2,4,1,0,0,0,0,0,8,0,8,1,0,0,1,3,0,19,0,2,0,0,0,0,2,47,7,22
41,1999,6,3,10,3,0,0,0,7,13,6,0,0,0,1,0,0,0,12,0,6,0,0,0,0,0,0,14,0,2,0,0,1,0,0,46,3,25
41,1999,7,2,5,3,0,0,0,3,15,9,1,0,0,0,0,2,0,20,0,7,0,0,0,0,0,0,21,1,1,1,0,0,1,1,52,3,30
41,1999,8,8,7,3,0,0,0,11,14,4,4,0,0,0,1,1,0,19,0,7,0,0,0,0,1,0,19,0,2,0,0,0,0,2,52,4,38
41,1999,9,7,5,2,0,0,0,5,13,3,1,0,0,0,1,0,0,4,0,10,0,0,0,0,0,0,16,0,0,1,0,0,0,0,44,2,19
41,1999,10,5,2,0,0,0,0,6,9,2,1,1,0,2,0,1,0,10,0,8,0,0,0,0,3,0,6,0,1,1,0,0,0,1,24,3,27
41,1999,11,3,3,1,0,0,0,4,12,6,4,0,0,0,0,0,0,9,0,7,1,0,0,0,3,0,7,0,1,2,0,0,0,0,31,5,23
41,1999,12,2,5,0,0,0,0,9,17,5,0,0,0,2,0,0,0,16,0,4,0,0,0,0,2,0,14,1,2,1,0,0,0,0,43,2,31
41,2000,1,1,7,2,0,0,0,13,15,2,4,0,0,4,1,0,0,12,0,4,0,0,0,0,0,0,11,2,5,0,0,0,0,0,36,2,29
41,2000,2,8,3,3,0,0,0,13,10,5,8,1,0,0,2,1,1,9,0,3,0,0,1,0,1,0,14,1,4,1,0,0,0,2,40,4,26
41,2000,3,10,3,3,0,0,0,3,8,2,6,1,0,1,0,1,0,4,0,4,0,0,0,0,0,0,16,1,2,0,0,0,0,1,39,3,11
41,2000,4,6,4,0,0,0,0,6,16,0,4,1,0,0,2,1,0,11,0,9,0,0,0,0,3,0,15,0,1,0,0,0,0,0,41,3,29
41,2000,5,6,5,1,0,0,0,5,16,0,2,1,0,2,0,0,0,11,0,11,0,0,0,0,2,0,23,2,0,0,0,0,0,0,50,3,29
41,2000,6,3,6,0,1,0,0,5,20,4,0,0,0,1,1,1,0,11,0,6,0,0,0,0,4,0,16,0,1,1,0,0,0,0,50,4,26
41,2000,7,3,12,1,0,0,0,5,23,2,2,0,0,0,0,0,0,16,0,6,0,0,0,0,0,0,24,2,0,0,0,0,0,1,64,1,27
41,2000,8,6,7,3,0,0,0,6,16,3,5,0,0,1,1,4,0,5,1,10,0,0,0,0,0,0,19,0,2,0,0,0,0,1,51,3,21
41,2000,9,10,5,1,0,0,0,6,8,4,6,0,0,0,1,0,0,7,0,2,0,0,0,0,3,0,10,1,0,0,0,0,0,0,37,4,18
41,2000,10,8,7,0,0,0,0,1,5,5,3,0,0,1,0,0,0,10,0,7,0,0,0,0,0,0,14,2,1,0,0,0,1,0,39,0,18
41,2000,11,2,5,1,0,0,0,6,11,1,12,1,0,1,0,1,0,6,1,4,0,0,0,0,0,0,9,0,2,0,0,0,0,0,28,1,16
41,2000,12,2,5,0,0,0,0,4,4,3,1,0,0,0,0,0,0,5,0,4,0,0,0,0,2,0,6,0,0,0,0,0,0,0,20,2,15
41,2001,1,5,4,2,0,0,1,3,5,5,6,0,0,1,0,0,1,6,1,1,0,0,0,0,4,0,11,1,0,0,0,1,0,0,30,6,14
41,2001,2,3,3,1,0,0,0,9,9,7,13,0,0,0,1,1,0,3,0,2,0,0,0,0,0,1,3,1,0,0,0,0,0,0,25,1,14
41,2001,3,6,3,2,0,0,0,0,5,4,18,0,0,1,3,2,0,4,0,3,0,0,0,0,1,0,9,0,1,0,0,0,1,0,27,3,8
41,2001,4,6,11,1,3,0,0,2,9,5,5,0,0,2,0,1,0,11,0,2,0,0,0,0,0,0,14,0,2,0,0,0,0,1,48,1,15
41,2001,5,5,4,2,0,0,0,3,12,2,1,0,0,0,0,1,0,3,0,3,0,0,1,0,1,0,12,0,0,0,0,1,0,0,35,3,10
41,2001,6,3,12,1,1,0,0,4,8,1,5,0,0,0,0,0,0,19,0,4,0,0,0,0,0,0,12,0,2,0,0,0,0,0,37,1,27
41,2001,7,1,4,0,0,0,0,5,6,6,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,28,0,16
41,2001,8,1,1,1,0,0,0,6,10,3,5,0,0,1,2,0,0,9,0,2,0,0,0,0,0,0,8,0,1,0,0,1,0,1,23,1,17
41,2001,9,2,1,0,0,0,0,2,6,2,4,1,0,0,1,0,0,9,0,2,0,0,0,0,1,0,7,0,1,0,0,1,0,0,18,1,14
41,2001,10,4,1,2,0,0,0,2,7,2,14,0,0,0,1,2,0,6,0,2,0,0,0,0,1,0,10,0,0,0,0,0,0,0,24,3,11
41,2001,11,2,1,0,0,0,0,4,18,4,2,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,12,0,0,0,0,0,0,0,37,0,18
41,2001,12,1,2,1,0,0,0,3,6,2,8,0,0,1,1,0,1,5,0,4,0,0,1,1,0,0,10,0,1,1,0,1,0,0,21,2,12
42,1990,1,1,0,0,1,0,0,9,22,12,0,0,0,1,0,0,0,13,0,16,0,0,0,0,1,0,9,3,0,2,0,2,0,0,45,1,39
42,1990,2,1,2,0,0,0,0,5,28,6,0,0,0,1,1,1,0,10,0,14,0,0,0,0,1,0,8,2,1,0,0,0,0,0,45,1,30
42,1990,3,3,1,1,4,0,0,5,17,8,0,0,0,1,0,1,0,12,2,10,0,0,1,0,0,1,14,0,0,1,0,0,0,1,47,1,27
42,1990,4,0,0,0,0,0,0,5,23,7,0,0,0,2,0,0,0,12,1,16,0,0,2,1,1,0,16,0,0,0,0,0,0,3,46,2,34
42,1990,5,4,1,0,0,0,0,7,22,5,0,0,0,0,0,0,0,9,0,11,0,0,1,1,0,0,10,1,0,1,0,0,0,2,42,1,27
42,1990,6,3,1,4,0,0,0,2,9,9,0,0,0,1,0,2,0,10,3,17,0,0,3,0,2,0,26,2,0,1,0,0,0,0,48,6,31
42,1990,7,3,0,2,1,0,0,7,17,4,0,0,0,0,0,0,0,18,2,15,0,0,0,0,0,0,15,3,0,1,0,0,0,0,40,2,40
42,1990,8,2,1,0,0,0,0,3,12,3,0,0,0,2,1,1,0,10,0,10,0,0,0,0,0,0,12,1,0,0,0,0,0,0,30,0,23
42,1990,9,2,2,4,0,0,0,7,26,7,0,0,0,2,0,2,0,7,0,18,0,0,0,0,2,0,17,0,1,1,0,0,0,0,54,6,34
42,1990,10,1,1,3,4,0,0,12,14,6,0,0,0,1,0,0,0,13,1,8,0,0,0,0,0,0,15,0,0,1,0,0,0,2,41,3,33
42,1990,11,3,2,0,1,0,0,11,12,1,1,0,0,0,0,0,0,9,0,15,0,0,0,0,2,0,11,0,0,0,0,0,0,0,30,2,37
42,1990,12,0,1,0,0,0,0,4,15,5,0,0,0,1,0,0,0,9,0,11,0,0,0,0,4,0,7,0,0,0,0,0,0,0,28,4,28
42,1991,1,1,1,0,1,0,0,15,17,8,0,0,0,2,0,0,0,12,0,17,0,0,0,1,0,0,18,0,0,0,0,0,0,1,46,1,44
