TRACT,YEAR,MONTH,C_DRUGS,C_SHOTS,AGGASS,ARSON,ASSAULT_BY_PRISONER,ASSAULT_OFFICER_NO_INJURY,BURGLARY,CMIS,DISCONDUCT,DRUGS,DRUNKEN_DRIVING,EMBEZZLEMENT,FAMILY_VIOLENCE,FORGERY,FRAUD,GAMBLING,LARCENY,LIQUOR_LAW_VIOLATIONS,MVTHEFT,MURDER_MANSLAUGHTER,NEGLIGENT_MANSLAUGHTER,PROSTITUTION,PUBLIC_DRUNKENNESS,RAPE,ROBBERY,RUNAWAY,SEXOFF,SIMPASS,STOLEN_PROPERTY,TRESPASS,VAGRANCY,VANDALISM,WEAPONS,VCI,P1P,P1V
2602,1995,11,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
2602,1995,12,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2602,1996,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,3,0,0,0,0,0,1,0,0,2,1,0,0,0,0,5,6,1
2602,1996,2,0,0,1,0,0,0,2,1,1,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,1
2602,1996,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0
2602,1996,4,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,3,0
2602,1996,5,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,1,0,0,1,5,0,1,0,0,0,9,7,1
2602,1996,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,4,0
2602,1996,7,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,7,0
2602,1996,8,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,4,0,2,0,0,0,0,0,1,0,0,3,0,1,0,0,0,7,9,1
2602,1996,9,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0
2602,1996,10,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,7,0,3,0,0,0,12,3,0
2602,1996,11,0,0,0,0,0,0,2,2,3,0,0,0,2,0,0,0,2,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,8,1
2602,1996,12,0,1,0,1,0,0,1,4,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,12,4,0
2602,1997,1,1,0,0,0,0,0,1,2,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,5,4,1
2602,1997,2,0,0,1,0,0,0,2,1,1,0,0,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,4,5,1
2602,1997,3,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7,5,0
2602,1997,4,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0
2602,1997,5,1,1,0,0,0,0,1,1,0,2,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,5,3,0
2602,1997,6,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,11,7,0
2602,1997,7,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,4,0,0,0,1,0,10,9,3
2602,1997,8,1,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,4,0
2602,1997,9,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,3,0,1,0,0,0,7,4,1
2602,1997,10,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,5,5,0
2602,1997,11,0,0,0,0,0,0,0,5,2,0,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,2,0
2602,1997,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,6,1,1
2602,1998,1,0,0,0,0,0,0,2,5,3,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,6,0
2602,1998,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0
2602,1998,3,1,1,0,0,0,0,2,1,1,1,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,7,0
2602,1998,4,0,0,0,0,0,0,2,2,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,0
2602,1998,5,2,1,0,0,0,0,0,3,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,5,0,0,0,0,0,15,3,1
2602,1998,6,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0
2602,1998,7,4,1,0,0,0,0,2,3,2,4,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,7,0
2602,1998,8,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,6,2,0
2602,1998,9,0,0,0,0,0,0,2,1,0,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0
2602,1998,10,1,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,4,0
2602,1998,11,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,2,0
2602,1998,12,3,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0
2602,1999,1,0,1,1,0,0,0,1,2,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,4,0,1,0,0,0,8,6,1
2602,1999,2,1,0,1,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,1
2602,1999,3,1,3,1,0,0,0,0,1,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,4,1
2602,1999,4,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,2,0
2602,1999,5,1,1,0,0,0,0,3,3,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,7,1,0,0,0,0,12,11,0
2602,1999,6,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
2602,1999,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,10,0
2602,1999,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2,0
2602,1999,9,2,6,1,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,14,3,1
2602,1999,10,1,7,0,1,0,0,0,1,0,1,0,0,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11,3,1
2602,1999,11,1,1,0,1,0,0,0,3,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,10.34948835,3,0
2602,1999,12,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.064514494,7,2
2602,2000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,4,2,1
2602,2000,2,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,9,4,1
2602,2000,3,1,2,0,0,0,0,2,6,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,20,3,0
2602,2000,4,1,0,0,0,0,0,0,5,2,0,0,0,1,0,1,0,2,0,1,0,0,0,0,1,2,0,2,7,0,0,0,0,0,15,5,3
2602,2000,5,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,9,0,1,0,0,0,16,4,1
2602,2000,6,0,0,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11,3,1
2602,2000,7,1,0,1,0,0,0,0,2,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,11,2,1
2602,2000,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0
2602,2000,9,0,0,0,0,0,0,1,1,1,3,0,0,1,1,1,0,2,0,1,0,0,1,0,0,1,0,1,5,0,0,0,0,0,7,5,1
2602,2000,10,0,0,0,0,0,0,1,3,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,2,0,1,0,8,3,0
2602,2000,11,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4,0,0,0,0,0,7,1,2
2602,2000,12,0,0,0,0,0,0,2,6,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,1,6,0,1,0,1,0,12,7,3
2602,2001,1,0,0,0,0,0,0,2,4,4,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,6,0
2602,2001,2,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,7,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,12,0
2602,2001,3,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,1,1,4,5,1
2602,2001,4,1,0,0,1,0,0,5,3,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,0
2602,2001,5,0,0,0,0,0,0,1,5,3,0,0,0,1,1,0,0,3,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,15,7,0
2602,2001,6,2,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,5,0,0,0,1,0,14,5,1
2602,2001,7,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3,0,2,0,0,0,0,1,1,0,1,1,0,0,0,0,0,3,6,2
2602,2001,8,0,1,0,0,0,0,0,3,3,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,2,0
2602,2001,9,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,1,0
2602,2001,10,0,1,0,0,0,0,3,6,1,0,0,0,0,0,1,0,2,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,14,9,0
2602,2001,11,0,1,0,0,0,0,1,2,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,0,0,2,0,0,6,4,0
2602,2001,12,0,0,0,0,0,0,2,4,1,0,0,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,5,0
2603,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2603,1990,2,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,5,0
2603,1990,3,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,0
2603,1990,4,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,6,1
2603,1990,5,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,4,1
2603,1990,6,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,0
2603,1990,7,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1,0
2603,1990,8,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1
2603,1990,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2603,1990,10,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,7,1
2603,1990,11,0,0,0,1,0,0,1,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,3,1
2603,1990,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0
2603,1991,1,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,0,6,5,0
2603,1991,2,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,0,0
2603,1991,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0
2603,1991,4,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,5,1
2603,1991,5,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,4,1
2603,1991,6,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,2,1
2603,1991,7,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,1,0
2603,1991,8,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,6,4,0
2603,1991,9,0,3,0,0,0,0,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,5,1
2603,1991,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,2,0
2603,1991,11,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,3,0
2603,1991,12,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0
2603,1992,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
2603,1992,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0
2603,1992,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0
2603,1992,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,0
2603,1992,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2603,1992,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0
2603,1992,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0
2603,1992,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2603,1992,9,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,5,1,0
2603,1992,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,5,0,0,0,0,0,7,3,1
2603,1992,11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,0,0,0,1,7,1,1
2603,1992,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6,0,1,0,0,1,8,2,1
2603,1993,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,2,0,0,0,1,0,5,5,2
2603,1993,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
2603,1993,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,1
2603,1993,4,2,1,0,0,0,0,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,7,6,1
2603,1993,5,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0
2603,1993,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1
2603,1993,7,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,6,0,1,0,0,0,11,2,0
2603,1993,8,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,10,5,1
2603,1993,9,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,1,0
2603,1993,10,0,5,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4,0,1,0,0,0,12,3,1
2603,1993,11,0,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1
2603,1993,12,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,0,4,4,1
2603,1994,1,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,11,0,1
2603,1994,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,7,3,1
2603,1994,3,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,4,0,0,0,0,0,7,6,1
2603,1994,4,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1
2603,1994,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,5,2,2
2603,1994,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,2,0
2603,1994,7,0,2,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,3,0,1,0,0,0,8,4,0
2603,1994,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
2603,1994,9,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,7,2,1
2603,1994,10,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0
2603,1994,11,0,1,1,0,0,0,1,3,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,2,1
2603,1994,12,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,7,6,1
2603,1995,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0
2603,1995,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2
2603,1995,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,1
2603,1995,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
2603,1995,5,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,4,0
2603,1995,6,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,6,0
2603,1995,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3,3,0
2603,1995,8,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,3,0
2603,1995,9,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,3,1
2603,1995,10,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0
2603,1995,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
2603,1995,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0
2603,1996,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,3,2,1
2603,1996,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0
2603,1996,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,0
2603,1996,4,5,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,9,0,0
2603,1996,5,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,5,4,2
2603,1996,6,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,7,2,0
2603,1996,7,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,3,0
2603,1996,8,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0
2603,1996,9,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,2,0
2603,1996,10,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0
2603,1996,11,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,5,0,1,0,0,0,10,3,1
2603,1996,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0
2603,1997,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3,0
2603,1997,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2603,1997,3,1,0,0,0,0,0,5,1,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,6,7,1
2603,1997,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
2603,1997,5,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,1
2603,1997,6,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1
2603,1997,7,1,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,7,1,1
2603,1997,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0
2603,1997,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,7,3,0
2603,1997,10,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0
2603,1997,11,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,2,0
2603,1997,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,2,0
