BEATPLUS,YEAR,MONTH,C_DRUGS,C_SHOTS,AGGASS,ARSON,ASSAULT_BY_PRISONER,ASSAULT_OFFICER_NO_INJURY,BURGLARY,CMIS,DISOCNDUCT,DRUGS,DRUNKEN_DRIVING,EMBEZZLEMENT,FAMILY_VIOLENCE,FORGERY,FRAUD,GAMBLING,LARCENY,LIQUOR_LAW_VIOLATIONS,MVTHEFT,MURDER_MANSLAUGHTER,NEGLIGENT_MANSLAUGHTER,PROSTITUION,PUBLIC_DRUNKENNESS,RAPE,ROBBERY,RUNAWAY,SEXOFF,SIMPASS,STOLEN_PROPERTY,TRESPASS,VAGRANCY,VANDALISM,WEAPONS,VCI,P1P,P1V
21,1998,3,5,2,1,0,0,0,7,27,10,0,1,0,1,2,20,,68,0,8,0,0,1,0,0,10,0,0,24,1,2,0,0,0,68,93,11
21,1998,4,10,0,2,0,0,0,11,15,16,2,1,2,0,6,12,0,55,0,7,0,0,1,0,0,6,0,1,25,1,1,0,0,0,66,79,8
21,1998,5,9,1,1,0,0,0,9,12,8,1,1,1,2,4,22,0,80,0,2,0,0,4,0,0,14,0,0,30,0,1,0,1,0,60,105,15
21,1998,6,6,0,0,0,0,1,9,18,6,0,0,1,1,14,14,0,85,1,6,0,0,13,1,0,3,0,3,25,1,3,0,0,0,55,103,3
21,1998,7,6,1,1,0,0,0,11,22,11,0,1,1,1,6,7,0,75,0,5,0,0,4,2,2,12,0,4,29,2,0,0,0,0,69,103,15
21,1998,8,8,5,1,0,0,0,16,19,16,0,0,2,0,5,12,0,69,0,9,0,0,3,0,1,6,1,5,30,4,3,0,0,0,78,100,8
21,1998,9,5,2,1,1,0,0,10,14,6,0,0,1,0,4,10,0,54,0,9,0,0,1,0,1,13,0,0,24,2,3,0,0,0,52,86,15
21,1998,10,12,2,1,0,0,0,3,9,9,0,1,1,1,6,18,0,58,0,7,0,0,4,1,1,8,0,3,31,2,3,0,0,0,63,76,10
21,1998,11,4,1,1,0,0,0,5,15,9,1,0,2,1,2,14,0,66,0,6,0,0,0,0,0,19,0,0,21,1,0,0,0,0,50,96,20
21,1998,12,5,1,3,0,0,0,7,13,10,0,1,0,1,4,14,0,78,0,11,0,0,0,1,0,6,0,1,21,0,2,0,0,0,50,102,9
21,1999,1,2,3,1,0,0,0,5,21,10,1,1,0,1,5,21,0,89,0,9,0,0,3,0,0,9,0,2,23,4,5,0,0,0,59,112,10
21,1999,2,8,1,1,0,0,0,11,20,12,2,1,0,0,8,9,0,59,0,7,0,0,1,0,2,5,0,2,23,3,2,0,0,0,64,82,8
21,1999,3,5,0,0,0,0,0,9,16,9,4,3,4,3,2,12,0,64,1,13,0,0,2,3,0,3,0,2,34,1,4,0,0,0,64,89,3
21,1999,4,4,1,2,0,0,1,5,6,7,5,4,1,0,2,11,0,60,0,16,0,0,5,0,0,11,0,5,24,2,0,0,0,0,42,92,13
21,1999,5,11,0,2,0,0,0,5,8,6,2,1,1,0,3,5,,68,0,13,0,0,1,1,1,7,0,5,24,1,2,0,0,0,49,93,10
21,1999,6,6,0,1,0,0,0,1,7,12,1,2,2,2,3,10,0,75,0,7,0,0,1,1,0,8,0,1,21,2,2,0,0,0,46,91,9
21,1999,7,15,1,2,0,0,0,4,5,11,5,0,2,0,5,8,0,85,1,6,0,0,1,0,1,10,0,1,21,3,1,0,1,0,53,105,13
21,1999,8,9,1,2,0,0,0,8,9,14,9,0,0,0,3,8,0,95,0,18,0,0,1,0,0,10,0,4,22,1,1,0,0,0,55,131,12
21,1999,9,6,4,2,0,0,0,4,10,5,6,3,4,3,6,11,0,76,0,8,0,0,2,1,1,6,0,1,21,2,2,0,0,1,46,94,9
21,1999,10,7,5,3,0,0,0,3,9,7,2,0,1,0,4,10,0,72,3,10,0,0,1,3,0,9,0,1,21,1,4,0,0,0,49,94,12
21,1999,11,1,5,3,0,0,0,8,8,10,2,2,3,2,2,13,0,71,1,8,0,0,2,0,0,4,0,2,24,1,1,0,0,1,48,91,7
21,1999,12,1,5,4,0,0,0,8,10,14,8,2,3,1,5,15,0,86,1,5,0,0,1,1,0,7,0,0,21,1,4,0,0,0,51,106,11
21,2000,1,5,0,3,0,0,0,14,14,10,1,2,2,1,2,10,0,92,1,2,0,0,1,1,1,12,0,1,25,4,8,0,0,3,54,120,16
21,2000,2,11,5,4,2,0,0,6,21,17,11,2,1,1,1,12,0,89,5,6,0,0,1,7,0,6,0,6,38,1,2,0,0,1,94,107,10
21,2000,3,8,1,5,1,0,0,3,18,25,7,0,3,0,1,11,0,80,7,3,0,0,2,5,2,9,0,13,42,5,13,0,0,2,95,95,16
21,2000,4,14,2,2,0,0,0,4,26,13,4,1,0,0,2,9,0,73,11,6,0,0,0,5,0,11,0,6,28,1,4,1,0,3,83,94,13
21,2000,5,9,0,3,0,0,0,3,31,15,7,0,1,0,7,7,0,83,8,4,0,0,2,2,1,7,0,10,33,3,10,0,0,1,88,97,11
21,2000,6,8,1,1,0,0,0,3,24,18,11,3,3,1,6,16,0,75,11,8,0,0,0,2,1,12,0,3,38,7,2,0,0,1,89,98,14
21,2000,7,6,1,2,0,0,0,2,5,11,7,1,0,0,8,11,,53,13,7,0,0,2,1,2,9,0,6,30,7,2,0,0,1,53,71,13
21,2000,8,4,4,1,0,0,0,4,11,15,10,1,3,4,7,15,0,72,6,4,0,0,2,4,0,9,0,7,29,4,4,0,0,1,63,89,10
21,2000,9,5,4,4,0,0,0,9,9,17,5,4,1,1,4,4,0,79,7,4,0,0,1,8,0,5,0,0,21,1,9,0,0,0,56,97,9
21,2000,10,4,2,1,0,0,0,11,15,6,12,2,0,0,5,6,0,79,3,7,0,0,1,3,0,5,0,3,25,0,3,0,0,2,52,102,6
21,2000,11,5,2,0,0,0,0,7,10,9,7,3,3,0,3,9,0,83,2,4,0,0,3,0,0,3,0,2,13,2,3,0,0,2,39,97,3
21,2000,12,6,4,0,0,0,0,5,13,6,9,2,0,1,2,4,0,58,1,9,0,0,0,4,2,2,0,3,20,1,4,0,0,3,49,74,4
21,2001,1,13,2,1,0,0,0,2,12,7,8,1,1,0,5,16,0,67,0,3,0,0,1,2,0,4,0,0,14,7,2,0,0,4,48,76,5
21,2001,2,10,1,3,0,0,1,6,16,13,14,1,1,0,4,10,0,60,1,6,0,0,0,3,0,1,0,2,24,2,9,0,0,2,64,73,4
21,2001,3,9,3,1,0,0,0,8,13,16,14,1,2,2,2,12,0,73,1,13,0,0,1,0,0,10,0,3,24,2,8,1,0,6,65,104,11
21,2001,4,5,4,1,0,0,0,8,13,9,6,0,3,1,5,11,0,59,1,0,0,0,2,1,0,5,0,1,15,2,7,0,1,1,46,72,6
21,2001,5,1,0,0,0,0,0,3,16,8,7,0,3,1,5,17,0,65,0,7,0,0,4,3,0,6,0,2,14,3,7,0,0,2,39,81,6
21,2001,6,8,2,2,0,0,0,7,8,16,12,0,2,1,4,16,0,44,1,9,0,0,2,3,1,7,0,5,11,6,3,0,0,8,45,67,10
21,2001,7,9,1,2,0,0,0,7,11,13,4,0,0,1,5,15,0,52,0,5,0,0,2,2,2,4,0,5,28,3,6,1,0,2,62,68,8
21,2001,8,19,4,2,0,0,1,4,11,10,6,0,1,1,5,15,0,55,0,4,0,0,3,4,1,7,0,5,26,1,6,0,0,0,70,70,10
21,2001,9,8,3,0,0,0,1,8,15,5,6,1,3,2,2,7,0,50,0,4,0,0,2,4,0,8,0,0,22,0,3,0,0,0,53,70,8
21,2001,10,10,1,2,0,0,0,4,13,9,10,1,2,1,5,18,0,58,0,2,0,0,2,2,0,2,0,2,36,3,6,0,2,2,69,66,4
21,2001,11,9,0,2,1,0,0,10,10,6,9,2,1,0,5,10,0,51,1,3,0,0,0,0,0,4,0,0,18,2,1,0,0,1,44,68,6
21,2001,12,16,0,0,0,0,0,13,9,9,7,0,2,0,5,4,0,42,1,7,0,0,0,5,0,10,0,0,20,1,7,0,2,2,54,72,10
22,1990,1,77,10,14,6,0,1,30,70,23,11,2,0,4,2,1,0,76,3,124,1,0,1,1,4,17,0,9,72,11,4,1,0,1,258,247,36
22,1990,2,83,15,11,2,0,0,26,87,16,11,1,0,4,1,4,0,64,2,87,2,0,0,2,2,19,0,2,53,3,2,0,0,2,256,196,34
22,1990,3,91,5,7,2,0,0,29,50,21,9,0,0,5,0,1,0,47,4,72,0,0,0,3,3,11,0,6,36,0,6,1,0,0,205,159,21
22,1990,4,132,11,9,4,0,0,30,56,31,11,1,0,6,0,2,0,50,4,46,0,0,0,11,3,15,0,5,61,0,2,0,0,1,295,141,27
22,1990,5,166,14,6,3,0,0,21,61,20,4,1,0,0,1,5,0,66,0,53,0,0,0,8,4,24,0,3,48,4,6,0,0,2,312,164,34
22,1990,6,155,8,4,1,0,0,25,43,25,7,1,0,1,0,4,0,57,2,68,0,0,0,24,1,15,0,5,74,0,3,0,0,0,306,165,20
22,1990,7,131,7,9,0,0,0,26,46,23,5,1,0,2,0,2,0,61,3,90,0,0,0,8,5,12,0,4,60,6,1,0,0,1,267,189,26
22,1990,8,127,13,16,1,0,0,28,36,20,1,0,0,5,2,1,0,56,0,48,0,0,0,7,6,10,0,7,55,1,1,0,0,0,252,142,32
22,1990,9,114,12,14,1,0,0,19,44,10,2,0,0,1,1,3,0,56,1,69,0,0,1,1,4,19,0,2,52,2,1,3,0,1,233,163,37
22,1990,10,95,5,13,0,0,0,33,55,17,2,0,0,2,1,5,0,73,0,69,0,0,1,7,2,26,1,3,41,0,0,1,0,0,213,201,41
22,1990,11,114,6,14,1,0,0,34,38,5,6,0,1,2,0,4,0,83,0,95,0,0,0,1,8,26,0,3,44,0,1,0,0,0,208,238,48
22,1990,12,109,19,13,6,0,0,44,31,16,2,0,0,7,0,2,0,68,1,64,0,0,1,10,4,22,0,1,40,2,0,0,0,0,221,198,39
22,1991,1,102,8,9,6,0,1,22,22,17,12,0,0,1,0,1,0,44,2,65,0,0,0,12,2,16,0,1,45,1,2,1,0,0,200,147,27
22,1991,2,91,6,2,2,0,0,19,18,10,2,1,0,5,0,2,0,44,2,47,0,0,0,10,4,13,0,4,42,0,0,0,0,0,169,123,19
22,1991,3,119,13,3,4,0,0,37,32,19,1,1,0,5,0,4,0,51,0,40,0,0,0,7,4,17,0,3,50,0,1,0,0,0,237,145,24
22,1991,4,133,12,7,5,0,0,31,33,3,5,1,0,2,0,3,,65,0,66,0,0,0,0,2,13,0,4,47,0,2,0,0,0,233,175,22
22,1991,5,108,9,7,2,0,0,23,46,16,1,0,0,3,1,1,0,54,0,45,0,0,0,0,3,14,0,1,51,0,2,0,0,0,232,136,24
22,1991,6,168,19,9,1,0,1,42,31,14,1,1,0,2,0,4,0,74,1,52,0,0,0,0,6,15,0,0,82,0,0,0,0,1,315,183,30
22,1991,7,117,12,12,4,0,0,37,30,14,12,0,1,3,1,3,0,64,0,59,0,0,0,0,3,25,0,3,76,0,3,0,0,0,253,185,40
22,1991,8,129,14,12,4,0,0,34,42,13,16,0,0,4,0,3,0,91,0,50,0,0,0,0,6,12,0,1,76,1,0,0,0,0,278,187,30
22,1991,9,171,18,6,1,0,0,35,47,10,10,2,0,1,0,2,0,81,0,43,0,0,0,0,2,21,0,0,41,0,0,1,0,0,288,180,29
22,1991,10,176,9,7,3,0,0,27,53,5,5,0,0,3,0,5,0,90,0,43,0,0,0,0,3,30,0,4,47,0,0,1,0,0,293,190,40
22,1991,11,122,16,7,1,0,0,23,33,10,5,0,0,2,0,2,0,78,0,49,0,0,0,0,1,15,0,4,49,0,0,0,0,1,231,165,23
22,1991,12,124,30,6,2,0,1,28,32,8,9,1,0,1,1,0,0,74,0,54,0,0,0,0,3,25,0,0,60,0,0,0,0,0,256,181,34
22,1992,1,94,24,9,5,0,0,23,42,12,0,0,0,3,1,3,0,78,0,42,0,0,0,0,1,28,0,1,55,0,1,0,0,0,232,171,38
22,1992,2,131,22,6,7,0,0,34,62,17,1,1,0,4,0,1,0,64,0,37,0,0,0,0,3,18,0,0,62,0,3,0,0,0,301,153,27
22,1992,3,141,17,4,4,0,0,19,33,15,2,1,0,2,0,4,0,62,0,45,0,0,0,0,2,25,0,0,63,1,0,0,0,0,273,151,31
22,1992,4,161,21,6,1,0,1,26,32,17,7,0,0,1,0,3,0,73,0,71,0,0,0,0,0,20,1,0,62,1,0,0,0,0,294,190,26
22,1992,5,126,44,15,3,0,0,22,41,17,7,0,0,5,0,3,0,73,0,89,0,0,0,0,2,21,0,1,92,0,1,0,0,0,323,205,38
22,1992,6,97,30,8,0,0,0,21,39,17,4,0,0,1,1,2,0,58,0,44,0,1,1,2,4,20,1,3,71,0,1,0,0,0,254,143,33
22,1992,7,129,63,11,3,0,0,25,43,19,4,0,0,3,1,6,,65,0,46,0,0,0,0,5,25,0,2,67,0,2,0,0,0,324,161,41
22,1992,8,133,60,10,4,0,0,36,42,14,2,1,0,0,1,1,0,67,1,49,1,0,0,4,2,22,0,3,83,0,0,0,0,0,336,174,35
22,1992,9,96,63,17,3,0,0,27,59,16,4,0,0,2,1,1,,53,0,45,0,0,0,1,2,22,0,0,93,1,2,0,0,1,330,147,41
22,1992,10,94,61,11,4,0,0,18,57,19,6,0,0,6,1,3,0,68,0,61,0,0,0,1,0,31,0,2,91,4,0,1,0,1,326,178,42
22,1992,11,63,38,10,2,0,0,41,61,16,2,1,0,3,0,0,0,80,0,37,0,0,0,0,2,30,0,6,86,1,2,0,0,2,266,188,42
22,1992,12,102,69,14,1,0,0,35,64,18,5,1,0,2,0,2,,56,0,54,1,0,0,0,2,28,0,4,80,1,2,1,0,1,334,173,45
22,1993,1,89,57,12,4,0,0,48,66,16,8,0,0,1,3,3,0,54,0,44,2,0,0,0,3,25,0,2,81,2,6,0,0,1,313,171,42
22,1993,2,93,36,10,3,0,0,12,53,15,0,0,0,2,0,2,0,56,0,40,1,0,0,1,1,21,0,0,71,1,1,0,0,1,271,129,33
22,1993,3,74,44,3,4,0,0,15,62,20,4,1,0,6,0,3,0,43,0,59,0,0,0,0,1,30,0,3,88,2,1,0,0,2,292,147,34
22,1993,4,121,48,12,1,0,0,20,55,16,3,0,0,0,2,6,0,67,0,42,0,0,0,0,3,33,0,1,77,5,3,0,0,0,318,162,48
22,1993,5,79,70,12,3,0,0,13,83,11,5,0,0,3,1,2,,62,1,80,0,0,1,0,1,32,0,3,93,4,8,0,0,2,339,187,45
22,1993,6,77,57,13,1,0,1,13,56,12,10,0,0,5,2,2,0,53,0,37,0,0,0,0,3,22,0,6,88,0,5,0,0,2,291,125,38
22,1993,7,107,57,20,2,0,0,25,52,12,2,0,0,3,0,2,0,63,0,28,0,0,0,0,0,24,0,1,104,3,6,0,0,0,334,140,44
22,1993,8,81,69,19,5,0,1,38,64,15,5,0,0,3,1,2,0,51,0,59,1,0,0,0,1,17,0,4,94,1,4,0,0,0,328,165,38
22,1993,9,146,71,20,0,0,0,42,59,10,27,1,1,1,0,6,0,48,0,56,1,0,0,0,2,37,0,4,91,2,2,0,0,2,377,183,60
22,1993,10,116,78,14,3,0,0,25,53,11,11,0,1,4,0,3,,50,0,49,0,0,0,0,3,24,0,5,104,0,6,0,0,2,365,148,41
22,1993,11,75,99,7,2,0,0,16,57,15,5,0,0,2,0,1,0,47,0,31,0,0,0,0,4,19,0,4,80,1,4,0,0,0,328,113,30
22,1993,12,84,65,3,1,0,0,19,60,7,5,0,2,2,1,3,0,63,0,38,2,0,0,0,0,29,0,1,78,4,2,0,0,1,295,149,34
22,1994,1,35,21,11,2,0,0,18,40,5,10,0,0,1,0,1,0,53,0,26,0,0,0,0,5,20,0,1,56,0,3,0,0,1,159,117,36
22,1994,2,48,31,7,0,0,0,15,49,15,2,0,0,5,3,2,0,40,0,26,0,0,0,0,2,15,0,4,72,0,4,0,0,1,215,96,24
22,1994,3,68,77,5,4,0,0,13,85,19,4,1,0,2,4,1,0,63,0,27,0,0,0,0,3,20,0,6,82,2,3,0,0,1,335,123,28
22,1994,4,47,40,5,2,0,0,15,63,13,1,0,0,3,2,1,0,74,0,39,0,0,0,0,1,23,0,3,89,2,5,0,0,0,254,151,29
22,1994,5,85,39,10,1,0,1,25,48,22,4,0,0,3,1,2,0,61,0,34,1,0,0,0,1,18,0,3,85,0,5,0,0,0,280,138,30
22,1994,6,45,38,10,1,0,0,36,81,11,2,0,0,3,0,3,0,64,0,45,0,0,0,0,4,21,0,4,93,1,9,0,0,1,269,166,35
22,1994,7,68,44,14,1,0,0,22,71,11,1,0,1,2,4,3,0,78,0,32,1,0,0,0,2,26,0,4,83,2,3,1,0,1,278,158,43
22,1994,8,50,39,9,2,0,0,14,57,15,5,1,0,5,2,2,0,61,0,45,0,0,0,0,1,7,0,3,79,3,5,0,0,0,242,127,17
22,1994,9,67,31,8,1,0,0,29,56,12,9,0,0,5,1,5,0,51,0,51,0,0,0,0,1,29,0,3,73,1,5,1,1,1,240,160,38
22,1994,10,53,48,14,0,0,0,24,88,19,8,0,0,2,0,4,0,73,0,56,0,0,0,0,1,17,0,5,61,3,5,0,1,0,269,170,32
22,1994,11,60,31,4,1,0,0,15,63,7,1,0,0,4,0,5,0,66,0,57,0,0,0,0,1,13,0,1,49,7,4,0,0,2,211,151,18
22,1994,12,60,38,5,1,0,0,13,53,11,1,2,0,3,4,3,0,50,1,35,0,0,0,0,2,20,0,6,62,1,2,0,1,1,225,118,27
22,1995,1,56,36,5,1,0,0,14,39,10,3,1,0,5,1,5,0,68,0,33,0,0,1,0,3,17,0,5,51,4,4,1,0,0,193,132,25
22,1995,2,54,15,7,2,0,0,10,36,19,12,2,0,9,1,2,0,47,0,28,0,0,4,0,1,15,0,3,66,2,3,1,0,1,192,100,23
22,1995,3,61,24,4,2,0,0,22,53,16,13,1,0,4,1,2,0,51,3,35,0,1,4,1,0,13,0,2,74,1,7,0,0,1,230,121,18
22,1995,4,52,27,8,0,0,0,17,41,14,7,1,1,1,1,2,0,36,0,33,1,0,1,0,2,17,0,5,67,1,6,0,0,0,201,103,28
22,1995,5,62,50,10,2,0,1,16,33,23,5,0,1,5,1,6,0,48,0,36,1,0,1,0,2,12,0,5,66,1,4,0,0,0,236,112,25
22,1995,6,65,64,8,2,0,0,10,42,8,4,0,0,3,4,4,0,40,0,34,1,0,1,0,3,9,0,4,73,1,2,0,0,0,254,93,21
22,1995,7,49,53,6,0,0,1,16,39,12,2,0,0,3,0,2,0,48,0,39,0,0,0,0,6,17,0,2,68,2,3,0,0,0,221,120,29
22,1995,8,67,31,9,0,0,0,20,45,12,8,2,0,5,1,2,0,57,0,32,0,0,0,0,6,18,0,5,74,2,7,0,0,0,229,127,33
22,1995,9,54,38,7,3,0,0,23,50,8,5,0,0,1,1,4,,53,0,27,2,0,0,0,0,18,0,3,56,3,2,1,0,1,209,121,27
22,1995,10,63,39,7,0,0,1,9,46,14,2,0,1,1,0,8,0,53,0,33,0,0,0,0,2,23,0,4,64,1,1,1,0,0,226,118,32
22,1995,11,38,51,11,2,0,0,10,42,9,4,1,0,1,3,4,0,50,0,37,0,0,0,0,3,19,0,5,64,2,3,0,0,2,206,116,33
22,1995,12,44,22,3,1,0,0,16,39,17,2,0,1,1,2,2,0,45,0,18,0,0,0,0,4,23,0,3,51,3,4,0,0,0,174,102,30
22,1996,1,66,23,5,1,0,0,13,28,9,3,0,0,2,0,4,0,41,0,27,0,0,0,0,1,13,0,2,46,1,3,1,0,1,173,94,19
22,1996,2,47,36,7,0,0,0,21,44,12,1,1,1,3,1,3,0,51,0,23,1,0,0,0,2,16,0,2,69,2,4,3,0,1,208,111,26
22,1996,3,48,19,5,3,0,0,16,29,9,1,1,0,0,2,3,0,41,0,32,1,0,0,0,1,12,0,3,45,1,4,0,0,2,153,101,19
22,1996,4,57,25,6,3,0,0,15,37,10,6,1,0,2,4,9,0,53,0,25,0,0,0,0,2,10,0,0,71,3,1,0,1,0,203,103,18
22,1996,5,65,34,8,0,0,0,17,58,12,0,0,0,3,1,1,0,49,0,35,0,0,0,0,2,16,0,3,61,2,4,0,0,0,230,117,26
22,1996,6,46,54,13,1,0,0,14,49,6,3,0,0,4,1,6,0,34,0,30,1,0,0,0,3,19,0,5,67,2,3,1,1,1,223,97,36
22,1996,7,50,22,6,2,0,0,9,28,7,3,0,0,5,6,7,0,52,0,24,0,0,1,0,1,19,0,0,61,3,2,0,0,0,170,104,26
22,1996,8,53,32,6,1,0,0,21,43,16,2,0,0,4,0,0,0,38,0,25,0,0,0,0,0,12,0,4,48,1,2,0,0,0,193,96,18
22,1996,9,70,30,6,1,0,0,24,38,11,1,1,0,3,2,3,0,48,0,24,0,0,1,0,2,10,0,0,38,3,3,0,0,0,188,106,18
22,1996,10,55,14,7,1,0,0,25,40,11,0,0,0,4,3,5,0,48,0,25,1,0,0,0,0,15,0,2,47,2,6,0,0,0,168,113,23
22,1996,11,52,21,6,3,0,0,15,40,9,4,0,0,1,1,1,0,42,0,28,0,0,0,0,1,10,0,1,51,2,3,1,1,0,176,95,17
22,1996,12,60,34,3,1,0,0,19,36,12,2,0,0,2,1,4,,31,0,22,0,0,0,0,0,12,0,0,42,3,2,0,0,2,185,84,15
22,1997,1,72,29,6,2,0,0,22,42,7,6,0,0,7,1,4,0,55,0,28,0,0,0,0,4,12,0,4,46,1,4,0,0,1,198,117,22
22,1997,2,52,17,7,2,0,0,10,46,13,3,0,0,3,4,4,,46,0,24,0,0,0,0,1,18,0,5,50,4,1,0,0,0,180,98,26
22,1997,3,66,34,5,1,0,0,12,44,15,0,0,0,4,3,3,0,58,0,24,0,0,0,1,2,17,0,2,56,1,2,0,0,0,216,111,24
22,1997,4,93,26,4,5,0,0,10,48,14,2,1,1,3,4,6,0,57,0,30,0,0,0,0,1,10,0,0,44,0,1,0,0,0,230,107,15
22,1997,5,61,27,7,4,0,0,12,49,9,2,1,0,4,1,2,0,55,0,26,0,0,0,0,1,12,0,3,63,1,4,0,0,0,213,105,20
22,1997,6,66,29,8,2,0,0,11,45,12,2,0,0,6,2,4,0,49,0,18,1,0,0,0,1,17,0,2,62,1,4,0,0,0,216,95,27
22,1997,7,65,21,6,2,0,0,11,41,6,7,0,0,1,0,6,0,41,0,35,0,0,0,0,2,18,0,2,71,3,0,0,0,3,206,105,26
22,1997,8,76,32,8,1,0,0,12,42,21,0,0,0,8,2,2,0,47,0,17,0,0,0,0,1,17,0,4,54,1,2,0,0,0,226,93,26
22,1997,9,57,24,7,0,0,0,11,38,19,6,1,1,4,1,6,0,58,0,29,1,0,0,0,6,14,0,8,69,4,7,0,0,0,207,112,28
22,1997,10,66,32,7,3,0,0,20,75,9,7,0,0,5,2,13,0,70,0,34,2,0,0,0,2,13,0,4,60,1,0,0,0,0,245,137,24
22,1997,11,71,25,4,0,0,0,13,47,6,7,0,0,2,2,1,0,57,0,22,0,0,0,0,2,14,0,1,62,3,1,0,0,1,211,106,20
22,1997,12,66,23,4,1,0,0,13,28,13,4,1,0,2,2,6,,52,0,23,0,0,0,0,0,14,0,4,45,2,2,1,0,0,176,102,18
22,1998,1,79,27,13,0,0,0,18,39,10,6,0,0,6,4,9,0,45,0,23,1,0,0,0,1,11,0,6,46,2,0,0,0,1,201,97,26
22,1998,2,52,13,6,1,0,0,7,45,8,5,0,1,3,3,13,0,49,0,18,0,0,1,0,2,5,0,3,39,1,1,0,0,0,158,79,13
22,1998,3,64,9,4,0,0,0,22,58,15,6,1,0,2,2,6,0,53,2,29,0,0,1,0,3,15,0,4,58,2,2,1,0,1,204,119,22
22,1998,4,71,24,10,1,0,0,23,46,10,3,1,0,3,2,3,0,43,0,36,1,0,1,0,1,12,0,1,49,1,3,0,1,0,201,114,24
22,1998,5,69,37,11,6,0,0,19,35,15,1,0,0,1,4,5,0,43,0,30,1,0,1,0,4,15,0,4,68,4,5,0,0,1,230,107,31
22,1998,6,59,42,14,1,0,0,15,26,7,6,1,0,3,5,11,0,31,0,29,0,0,2,0,3,11,0,7,54,2,3,0,0,0,189,86,28
22,1998,7,58,41,8,0,0,0,20,42,14,10,0,0,2,3,7,0,59,0,26,0,0,1,0,2,17,0,0,65,5,5,0,0,2,220,122,27
22,1998,8,62,70,8,0,0,0,12,37,12,5,0,1,2,9,8,0,65,2,32,0,0,0,0,4,14,0,2,52,4,5,0,0,0,233,123,26
22,1998,9,69,36,3,2,0,0,11,35,15,5,0,0,0,0,8,,57,1,28,0,0,0,0,2,9,0,4,44,3,5,1,2,1,201,105,14
22,1998,10,84,32,7,2,0,0,12,46,20,5,1,0,2,2,2,0,49,0,28,1,0,1,0,1,6,0,0,33,3,1,0,0,0,217,95,15
22,1998,11,64,13,5,0,0,0,13,42,9,12,0,0,1,1,5,0,46,1,38,0,0,0,0,3,9,0,0,53,4,4,0,0,0,181,106,17
22,1998,12,66,53,14,0,0,0,10,50,10,11,1,0,3,0,4,0,50,0,44,2,0,1,1,1,14,0,4,37,2,5,0,0,1,216,118,31
22,1999,1,96,23,7,0,0,1,14,45,6,39,1,1,0,0,4,,63,0,20,0,0,1,0,2,10,0,3,47,4,2,0,0,1,217,107,19
22,1999,2,62,33,12,0,0,0,8,39,11,8,0,0,5,3,7,0,53,0,25,0,0,3,2,1,12,0,3,44,3,6,0,0,1,189,98,25
22,1999,3,49,20,4,1,0,0,9,24,15,25,2,0,2,3,4,0,38,0,23,0,0,6,2,0,13,0,0,33,5,5,0,0,1,142,83,17
22,1999,4,71,22,5,1,0,1,10,26,9,18,0,1,1,2,1,,40,0,23,3,0,5,0,1,6,0,1,25,2,0,0,0,0,154,79,15
22,1999,5,55,23,8,1,0,0,12,34,7,5,0,0,2,3,0,0,59,0,26,0,0,5,0,0,6,0,3,36,4,3,1,0,2,156,103,14
22,1999,6,68,47,13,1,0,0,9,24,11,17,3,0,4,1,3,0,50,0,26,1,0,2,0,2,3,1,3,44,5,1,0,0,3,195,88,19
22,1999,7,68,28,7,0,0,0,9,34,10,8,0,1,1,1,6,0,46,0,21,0,0,0,0,2,6,0,0,39,3,2,0,0,0,179,82,15
22,1999,8,57,29,1,0,0,2,18,31,10,12,2,0,3,2,4,0,72,2,23,0,0,1,0,1,12,0,2,38,3,5,0,0,0,165,125,14
22,1999,9,57,31,9,0,0,0,14,30,9,14,0,0,0,2,3,0,61,4,24,0,0,3,0,1,9,0,2,32,4,1,0,0,1,159,108,19
22,1999,10,48,44,10,0,0,0,12,42,7,8,2,0,4,0,4,,46,0,19,0,0,2,0,1,14,0,3,36,1,1,0,0,1,177,91,25
22,1999,11,26,39,10,0,0,0,6,39,13,9,1,1,4,2,5,0,72,1,23,0,0,1,0,3,12,0,0,48,1,6,0,0,2,165,113,25
22,1999,12,26,41,6,2,0,0,15,46,9,26,2,0,5,5,6,,51,1,18,0,0,3,2,3,14,0,4,47,1,6,1,1,3,171,98,23
22,2000,1,53,30,8,2,0,0,13,40,27,55,8,0,1,4,4,0,45,14,18,0,0,5,2,2,8,0,5,41,2,14,1,1,8,193,84,18
22,2000,2,65,14,8,1,0,0,12,39,18,95,8,1,2,5,8,0,53,8,25,1,0,1,7,0,11,0,4,57,6,7,2,0,6,194,101,20
22,2000,3,70,28,13,0,0,0,9,48,29,65,3,0,1,1,9,0,58,11,28,0,0,0,4,0,5,1,2,69,3,15,1,0,2,244,100,18
22,2000,4,70,18,8,0,0,0,10,41,19,51,4,0,1,6,3,0,52,15,18,0,0,1,2,0,11,0,2,63,4,8,0,0,5,211,91,19
22,2000,5,53,39,10,1,0,0,10,45,40,55,1,0,5,4,4,0,39,14,25,0,0,3,2,2,16,0,1,83,4,7,0,0,1,261,90,28
22,2000,6,40,27,10,0,0,0,17,49,27,48,1,0,6,2,8,0,42,8,19,1,0,2,1,3,14,0,4,67,3,9,0,1,8,210,92,28
